,corr,name
Pex6,-0.02840494847395701,Pex6
Dap,-0.028385862633274136,Dap
Yme1l1,0.028374842737053173,Yme1l1
Pid1,0.028367846577358625,Pid1
Clu,-0.02836702992714344,Clu
Dnmbp,-0.028312848381837435,Dnmbp
Akr1c20,0.02830189952393635,Akr1c20
Sqor,0.02826927323012648,Sqor
Apof,-0.028260589763846385,Apof
Slc3a1,0.028257320512782295,Slc3a1
Tcf4,-0.0282176610126786,Tcf4
Dop1b,-0.028184413650474263,Dop1b
Ifih1,0.02817474930451472,Ifih1
Shoc2,0.02815400045587752,Shoc2
Ikbkg,0.028153439738012067,Ikbkg
Sgpp1,-0.028152563746651767,Sgpp1
Sdc2,-0.028122646888454124,Sdc2
Gna12,0.028107203431025587,Gna12
Per2,-0.028073774278124186,Per2
Ppp5c,-0.028062820347410974,Ppp5c
Inpp5b,0.028045298189937624,Inpp5b
Mdm4,-0.02801398486745568,Mdm4
Cmtm4,0.02801136657523169,Cmtm4
Mtmr10,0.028007449467398554,Mtmr10
Kmt2e,-0.027987825171870626,Kmt2e
Arid1b,0.02798481321523184,Arid1b
Slc8b1,-0.027932250814344698,Slc8b1
Stag1,0.027919012947028643,Stag1
Slc22a26,-0.027915222984116354,Slc22a26
N4bp2l1,-0.027895882781369556,N4bp2l1
Daam1,0.027885874102309655,Daam1
Bmpr1a,0.027852506552409645,Bmpr1a
Lrig1,0.027846856756858315,Lrig1
Capzb,-0.02783453552408584,Capzb
Pomp,-0.027833088151074974,Pomp
Gde1,-0.027819687891880045,Gde1
Bnip3l,-0.0277789080733375,Bnip3l
Hdgf,-0.02772873206169,Hdgf
Prrc2c,0.02771415908303658,Prrc2c
Zfhx4,0.02766901845107817,Zfhx4
Cds2,0.027626457067484504,Cds2
Slc22a7,0.027610862868446454,Slc22a7
Cept1,-0.027600228245433192,Cept1
Slc44a1,0.027599997298441658,Slc44a1
Gtf2a1,0.027571856336524002,Gtf2a1
Cd74,-0.027531320119304186,Cd74
Trrap,0.02752963493430436,Trrap
Ugp2,0.027526612243336173,Ugp2
Slc25a3,-0.02750473948591438,Slc25a3
Rb1cc1,0.02747218672744754,Rb1cc1
Larp4b,-0.02745087111035605,Larp4b
Msrb1,-0.02744403000080326,Msrb1
Resf1,-0.027424474264706233,Resf1
Ces1g,-0.027407970772708318,Ces1g
C8a,-0.027396331518700707,C8a
Rreb1,0.027376821689605615,Rreb1
Crybg1,0.027368864766181947,Crybg1
Atxn2l,-0.027353873803618617,Atxn2l
Psmc4,-0.027316121307651906,Psmc4
Ttyh2,0.0272922567504597,Ttyh2
Adipor2,0.02727286562369799,Adipor2
Snrk,-0.027254424005684064,Snrk
Rab2a,-0.02723293214366401,Rab2a
Prrc2b,0.027230546798265295,Prrc2b
Eci1,-0.027226078689725063,Eci1
Acsl3,-0.027215201088930694,Acsl3
Dbi,-0.02721162851652601,Dbi
Cyp2d10,-0.02715693421212021,Cyp2d10
Clta,-0.02714980100461548,Clta
Ankrd40,-0.027126265672472876,Ankrd40
Jup,-0.027117514754196482,Jup
Aldh1l1,0.027113894670280345,Aldh1l1
Pde8a,0.027099437787694615,Pde8a
Abcb7,0.027097267999951616,Abcb7
Pik3ap1,0.027088022168699256,Pik3ap1
C1ra,-0.027082807858315718,C1ra
Edem3,0.027062963793044077,Edem3
Klf3,0.02705001119013523,Klf3
Ccnt2,-0.027040602087085554,Ccnt2
Foxk1,0.027025519431290636,Foxk1
Ak4,0.02700985017376926,Ak4
Rtcb,0.02697693811295976,Rtcb
Man1a2,0.026974616709619776,Man1a2
Iars2,0.026961875522301417,Iars2
Babam1,-0.02695825429683078,Babam1
Impa1,-0.026957252650519244,Impa1
Cul5,0.026946059668321073,Cul5
Fhip2a,0.026940934713081514,Fhip2a
Fgd6,0.026938096828458685,Fgd6
Tgfbr2,0.026937324807683828,Tgfbr2
Akap13,0.02693196264041734,Akap13
Epb41,-0.026917301915167915,Epb41
Narf,0.02689792163826796,Narf
Rmdn3,-0.02688702812768813,Rmdn3
Nrp2,0.026886905109344432,Nrp2
Smarcd2,-0.026883190375215662,Smarcd2
Cd2ap,0.02684082170657393,Cd2ap
Gc,-0.026813430793139394,Gc
Ankfy1,0.026810112394547756,Ankfy1
Sin3a,0.02680329061535697,Sin3a
Hpn,-0.026801194011139732,Hpn
Pygl,0.026787823808234665,Pygl
Prdx2,-0.026762281496273122,Prdx2
Plin3,-0.026745946723462456,Plin3
Serinc5,0.026663197151737844,Serinc5
Rtn3,-0.026661405692695078,Rtn3
Optn,-0.026651060389757432,Optn
Arhgap42,0.026638568919164312,Arhgap42
Zranb1,-0.026637558567822277,Zranb1
Txnl4a,-0.026632712911162426,Txnl4a
Cyp2a12,-0.026625629253196108,Cyp2a12
Glud1,0.02662465920882567,Glud1
Ndfip2,0.026600611240272545,Ndfip2
Shank2,0.026590916242117898,Shank2
Prdx4,-0.02651753792856418,Prdx4
Nipal1,-0.02650917176014974,Nipal1
Nr1i2,-0.02650797467132974,Nr1i2
Ap3b1,0.02648058893594568,Ap3b1
Ugt3a1,0.026440683298115972,Ugt3a1
Tjp1,0.026386027730616657,Tjp1
Marchf2,-0.02638540022859181,Marchf2
Mlec,0.02637486863145634,Mlec
Adam23,0.026370430001295894,Adam23
Gabarapl1,0.026345060234919677,Gabarapl1
Vdac2,-0.02631783655587574,Vdac2
Vps35,0.026317502215595808,Vps35
Mid1ip1,0.026311300040055163,Mid1ip1
Irak1,-0.026293898314470456,Irak1
Chn2,-0.026277566597334184,Chn2
Usp34,0.02627590532145245,Usp34
Pck1,-0.026257342294888127,Pck1
Pcbp1,-0.0262546829393705,Pcbp1
Eci2,-0.026246847026198623,Eci2
Got1,-0.02624662099202694,Got1
Hadhb,0.026228594691427784,Hadhb
Parp1,0.026223147584857096,Parp1
Acp1,-0.026204067867723096,Acp1
Serpina1d,-0.026181916832237865,Serpina1d
Irgm2,0.026167479965624095,Irgm2
Tspan31,-0.02615932538166506,Tspan31
Psme4,0.02614458234668062,Psme4
Mtarc2,-0.02606155898171657,Mtarc2
Tmem135,0.02602535535838296,Tmem135
Tbcel,0.026014012539087077,Tbcel
Clcn4,-0.026013257037039092,Clcn4
Ell2,-0.02600473766173945,Ell2
Spg20,0.025986592657199662,Spg20
Irf2bp2,0.025984889896660403,Irf2bp2
Gak,0.025972054133114604,Gak
Pcyt1a,0.025970085482804446,Pcyt1a
Cyp3a25,0.02596317997780606,Cyp3a25
Akap9,0.02592281441922204,Akap9
Aldh1a1,0.02591199218445443,Aldh1a1
Wdr26,0.025910994899735924,Wdr26
Ube2d3,-0.025889720490714526,Ube2d3
Cycs,0.02587341099244313,Cycs
Syne2,0.025855689604851188,Syne2
Mfhas1,0.025811412280039886,Mfhas1
Mettl26,-0.025809049764186118,Mettl26
Tbc1d9b,0.02578070341088755,Tbc1d9b
X1810008I18Rik,0.025774459678691554,X1810008I18Rik
Parva,0.02574918791956203,Parva
Yod1,0.02574755815275506,Yod1
Spg7,-0.025746446669218725,Spg7
Rock1,-0.025745169201804956,Rock1
Tle5,-0.025736402850484362,Tle5
Stk38,-0.025735621866632225,Stk38
Fabp1,-0.025674502795879132,Fabp1
Gosr2,0.025616028689656945,Gosr2
Trip12,0.025608580145000195,Trip12
Srsf1,-0.025576123492639435,Srsf1
Brk1,-0.02557511886686068,Brk1
Gpd2,0.02555973612200942,Gpd2
COX3,0.02555771734211631,COX3
Rps17,-0.025547517950227742,Rps17
Ndufs3,-0.02554317044573321,Ndufs3
Eef1b2,-0.025504894150946304,Eef1b2
Tcf25,-0.025461063485401322,Tcf25
Pigr,-0.025446506020413005,Pigr
Trio,0.02541805414893601,Trio
Hdac11,0.02539013488382587,Hdac11
Dpp9,0.02536785783678325,Dpp9
Slco1a4,-0.025362137576949752,Slco1a4
Srcap,-0.025314175243867913,Srcap
Copb2,0.025286660026622654,Copb2
Ppm1a,0.025277929110449977,Ppm1a
Arid1a,-0.02527338676537149,Arid1a
Ubxn2a,0.025269993752412973,Ubxn2a
Zc3hav1,0.025236621850618986,Zc3hav1
Cyp2b9,0.02521294970213335,Cyp2b9
Fth1,-0.0252121732348098,Fth1
Gstm1,-0.02520956403870622,Gstm1
Srp72,-0.025208710147107297,Srp72
Kif5b,0.025163671091336427,Kif5b
Proz,-0.02516139183117102,Proz
Pa2g4,-0.025152511324393223,Pa2g4
Ang,-0.025129749222266542,Ang
Ptp4a2,-0.02509999998394314,Ptp4a2
F10,-0.025069573756680154,F10
Dvl1,-0.025050000890844328,Dvl1
Mug2,-0.025045926967407664,Mug2
Usp47,0.025043462604204307,Usp47
Acnat1,0.025033647592508028,Acnat1
Ncl,-0.025027163152044535,Ncl
Dgkz,-0.025016969380282836,Dgkz
Irf9,-0.02497761184348695,Irf9
Pcbd1,-0.024975150702357375,Pcbd1
Naxe,-0.024975089876442393,Naxe
Oat,0.024968032584806833,Oat
Igfbp3,-0.024951861237353733,Igfbp3
Gpd1,0.02495149883824038,Gpd1
Stat6,-0.024946455094534317,Stat6
Bag4,0.024937349817700672,Bag4
Poldip3,0.024937092644597623,Poldip3
Dennd5b,0.02493491896878372,Dennd5b
Mybbp1a,-0.024915777573727184,Mybbp1a
Hal,-0.024908197092089558,Hal
Fkbp15,0.02490345900668273,Fkbp15
Fip1l1,0.02489920892469096,Fip1l1
Atp9a,0.024894687685425448,Atp9a
Itgav,0.024874673245287852,Itgav
Cdc42bpa,0.024872485129895976,Cdc42bpa
Bmp2,-0.024867890521720525,Bmp2
Cmah,0.024863429989454483,Cmah
Vapa,-0.024834924017366405,Vapa
Naa60,-0.024829117517027557,Naa60
Nop53,-0.02482244166678602,Nop53
Cops6,-0.024815747451523797,Cops6
Dnaja3,0.024813671100255053,Dnaja3
Qser1,0.02479904474329253,Qser1
Snw1,-0.024798434562913016,Snw1
Pcmt1,-0.024796399709760927,Pcmt1
Hsd17b2,-0.0247791683490173,Hsd17b2
Add1,0.02477104788696898,Add1
Urah,-0.02476707143388288,Urah
Caprin1,0.024752167822841023,Caprin1
Myl6,-0.024742481431366817,Myl6
Zscan26,-0.024723738850079915,Zscan26
Sik3,-0.02471218928819124,Sik3
Adam9,0.024710224277433232,Adam9
Psmb6,-0.02469956052580703,Psmb6
Cyc1,-0.024689879572096427,Cyc1
Sdc4,-0.024678792132147926,Sdc4
Zfyve26,0.02466826320933977,Zfyve26
Sirt3,-0.02466683672276346,Sirt3
Ugt2b35,0.024658307762708383,Ugt2b35
Slc4a4,0.024638739243059652,Slc4a4
Ech1,-0.024622506944823225,Ech1
Glyat,-0.02461954390780225,Glyat
Asap1,0.024617734000625256,Asap1
Mapk14,-0.02460931078248546,Mapk14
Repin1,-0.0246081694695334,Repin1
Nckap1,0.02459902295886885,Nckap1
Idh3b,-0.02457628652600592,Idh3b
Pdhb,-0.02457617992940067,Pdhb
Sgpl1,0.02457326589107408,Sgpl1
Rpl7,-0.024556349961835002,Rpl7
Steap4,0.024533961339553552,Steap4
Sh3glb1,-0.024531695921977084,Sh3glb1
Stx5a,-0.024511512930079228,Stx5a
Sgk2,-0.024511490316989272,Sgk2
Cp,0.024480787157807243,Cp
Fmo2,0.02446979388244678,Fmo2
Usp22,0.024464361009678436,Usp22
Atp5md,-0.024451326017241416,Atp5md
Eef1g,-0.024449837206009038,Eef1g
Als2,0.024406106844060773,Als2
Trib1,-0.024403434256588214,Trib1
Ubr5,0.02439181144955813,Ubr5
Sh3bgrl,-0.02436782263689967,Sh3bgrl
Igfbp7,-0.024308887040478257,Igfbp7
Psmd4,-0.024306003710976264,Psmd4
Cyp2c29,-0.024304905801613676,Cyp2c29
Afg3l1,0.02430485342022684,Afg3l1
Marchf8,0.024285724526578848,Marchf8
Gnpat,-0.024277719200006438,Gnpat
Slmap,0.024272965893805353,Slmap
Slc1a2,-0.024244262289132793,Slc1a2
Anxa6,0.024215855937043333,Anxa6
Igbp1,-0.024198458428745476,Igbp1
Atg9a,-0.024169319174268535,Atg9a
Zbtb44,0.02415345137264409,Zbtb44
Cul1,0.02413039707423932,Cul1
Slc39a4,-0.024121001455757417,Slc39a4
Eea1,0.02412072065837928,Eea1
Kat6a,0.024114437555769693,Kat6a
Pgrmc2,0.02410969273089945,Pgrmc2
Gpbp1l1,0.02409087870050763,Gpbp1l1
BC031181,-0.02408385290883513,BC031181
Parp12,0.024039055480844392,Parp12
Ppp1r37,-0.02403221538918175,Ppp1r37
Ubr2,0.024013836759861625,Ubr2
Psap,-0.02400782086411456,Psap
Ap1b1,0.02397115687621773,Ap1b1
Tns1,-0.02392789594645493,Tns1
Tpp2,0.023925233268859626,Tpp2
Ergic3,-0.02391516546801785,Ergic3
Acsf2,-0.02390232308298784,Acsf2
Cyp1a2,-0.02388633463622125,Cyp1a2
Plaa,0.02386351119067094,Plaa
Sidt2,-0.023859825163322194,Sidt2
Ik,-0.023841343996626345,Ik
Pdia3,-0.023803858002067916,Pdia3
Fasn,0.02380087878621663,Fasn
Ndufb6,-0.023796318151636093,Ndufb6
Xrn2,0.02376069422877406,Xrn2
Aqp9,-0.02375626218893373,Aqp9
Hmgcl,0.02375405630407113,Hmgcl
Nsd1,0.023752752850661713,Nsd1
Hmgb1,-0.02371644425703242,Hmgb1
Stk16,-0.023716313040901275,Stk16
Kpna4,0.023707715060165956,Kpna4
Tmem106b,0.023688342568702402,Tmem106b
Hpd,-0.02365856972714035,Hpd
Aars,0.023638782390506128,Aars
Abca1,0.023618530199417485,Abca1
Ppia,-0.02361097228179484,Ppia
Stat1,0.023604717184480883,Stat1
Plbd2,-0.023570388996716256,Plbd2
Pnrc2,0.02356472111267364,Pnrc2
Fgg,0.023553258290835058,Fgg
Acaca,0.02354135265510525,Acaca
Rnpepl1,-0.023530463856333037,Rnpepl1
Ctsc,-0.023530214266267672,Ctsc
Tuba1b,-0.02353002142977099,Tuba1b
Ppara,0.02352639194250278,Ppara
Dnajc22,0.02349697796333731,Dnajc22
Sbds,-0.023485004069402595,Sbds
Spin1,0.02347418044179488,Spin1
Galt,-0.023463496154493686,Galt
Mindy2,0.023459632581456794,Mindy2
Slc20a1,-0.02343769436342634,Slc20a1
Rnf11,-0.023437581395056153,Rnf11
Uqcrfs1,-0.02343126822954004,Uqcrfs1
Appbp2,0.02342343980875824,Appbp2
Stab2,0.02342221635110112,Stab2
Sdhb,-0.023419922834919817,Sdhb
Atp8b1,0.02341575107420092,Atp8b1
Cbs,0.023395755641628685,Cbs
Ppp2r1a,0.023376488227333205,Ppp2r1a
Rpl32,-0.02337539028570372,Rpl32
Nat8f2,0.02337093510208031,Nat8f2
Faah,-0.02336963243802068,Faah
Slco2a1,-0.023351775524133478,Slco2a1
Slc33a1,-0.02335021908225042,Slc33a1
Gas6,0.02334775387026719,Gas6
Rcl1,-0.02332910058700798,Rcl1
Gas2,0.02332631927955744,Gas2
Dazap2,-0.02330024693409795,Dazap2
Tspo,-0.023299332528303983,Tspo
Cdc42,0.02328512210973326,Cdc42
Cox8a,-0.02324893174285923,Cox8a
Mapkapk2,0.023242665060041415,Mapkapk2
S100a10,-0.02321635286387279,S100a10
Ep400,0.023214728501818854,Ep400
Mccc2,0.023209772955641066,Mccc2
Lmbrd1,-0.023189905453342947,Lmbrd1
H2.T23,-0.023173905928617886,H2.T23
Nsmf,-0.023165545583650634,Nsmf
Id3,0.02316036426215746,Id3
Crkl,0.023155989711684793,Crkl
C2,-0.023148300131866834,C2
Man2a1,0.023144451892549014,Man2a1
Pdia6,0.023139916610068496,Pdia6
Ipo7,0.023110562185112184,Ipo7
Arg1,-0.02309703706778498,Arg1
Nectin3,0.02308515589111716,Nectin3
Tlk1,0.0230639818475017,Tlk1
Nmt1,-0.023030979164036503,Nmt1
Rab5b,0.023026386762789067,Rab5b
Tial1,-0.022986186683603388,Tial1
Tbl1x,0.02295374560181082,Tbl1x
Prpf40a,-0.022952722696701584,Prpf40a
Ndufa10,-0.02294783314250355,Ndufa10
Pccb,-0.022935926914861363,Pccb
Hspa9,0.022911596857882924,Hspa9
Dhfr,-0.022893123773481714,Dhfr
Sepsecs,0.022891748229677305,Sepsecs
Ptbp1,0.022885442713259183,Ptbp1
Amotl2,0.02288392658599486,Amotl2
Nfkb1,0.022877360483132412,Nfkb1
Cpt1a,-0.022823665191464546,Cpt1a
Paics,0.02278550592049493,Paics
Josd1,0.022779006051417736,Josd1
Gsr,0.02276450670800385,Gsr
Txndc5,-0.022763856527080056,Txndc5
Ppp1ca,0.022754591665502262,Ppp1ca
Nbr1,0.02275450816401175,Nbr1
Prrc2a,-0.022748815696075047,Prrc2a
Trim44,0.022747382586326727,Trim44
Slc39a8,0.022741756462954756,Slc39a8
Son,-0.022729800142823203,Son
Znfx1,0.022721004508364295,Znfx1
Ryk,-0.02269596004205372,Ryk
Ywhab,-0.022694857174977937,Ywhab
Thrsp,-0.02263548437256872,Thrsp
Gna11,-0.022626364864276733,Gna11
Tbc1d15,0.022625491091351754,Tbc1d15
Dynll2,-0.022613799972671603,Dynll2
Arhgef11,0.022606312512790185,Arhgef11
Znrf2,0.022598388513961575,Znrf2
Zfp36l2,-0.02257753197627482,Zfp36l2
Atxn7l3b,-0.022569161978509902,Atxn7l3b
Bhmt,-0.022561896865090508,Bhmt
Lhpp,-0.02255595396136296,Lhpp
Ube2h,0.022553322969542267,Ube2h
Alb,-0.022532805065438616,Alb
Lonp1,0.022496809530462045,Lonp1
Hadh,-0.022473666156563515,Hadh
Pex14,-0.022458714929296807,Pex14
Cand1,0.022445841465110302,Cand1
Lrrc59,0.022381880173866973,Lrrc59
Ivns1abp,-0.022359854475406084,Ivns1abp
Zfpm1,0.0223587977414258,Zfpm1
Mmp19,0.022338791270546228,Mmp19
Mllt6,-0.022332853302642543,Mllt6
Prpf19,0.0223279514742574,Prpf19
Slc25a11,-0.022310520692430745,Slc25a11
R3hdm2,-0.02227913118823617,R3hdm2
Tdo2,0.022242504862473894,Tdo2
Sphk2,-0.022221633916908602,Sphk2
Arf4,-0.02218934966328108,Arf4
Erg28,-0.022189049557305066,Erg28
Agmat,-0.022187246240880008,Agmat
Naprt,-0.02215446875433618,Naprt
Cflar,0.022145228238097368,Cflar
Itga5,-0.02213577518474741,Itga5
Lims1,0.02210461897123176,Lims1
Atf5,-0.0220847002330308,Atf5
Sqstm1,0.022082982717101966,Sqstm1
Usp15,0.022078759665575348,Usp15
Fam91a1,0.022063145270337113,Fam91a1
Fgb,0.02205486846543387,Fgb
Denn2b,0.022047046124579393,Denn2b
Ces2a,-0.02203655921288613,Ces2a
Rpl4,-0.02202091421407667,Rpl4
B4galt1,-0.02199090300828542,B4galt1
Esr1,-0.02198610472540862,Esr1
Nr5a2,0.021978475924420954,Nr5a2
Sgk1,0.02197695388575266,Sgk1
Pon1,-0.02196391351862231,Pon1
Tmco1,-0.021963592962713652,Tmco1
Slc35d1,-0.02196130331800837,Slc35d1
Itih2,-0.021957950926687453,Itih2
Lpcat3,-0.021951698303461487,Lpcat3
Mtch1,-0.021937981635440945,Mtch1
Sec23a,0.021935558329134616,Sec23a
Pter,0.021922125174594218,Pter
Myo10,0.021921970395933063,Myo10
Rragc,0.021911910195671604,Rragc
Nfatc3,0.02190968103309935,Nfatc3
Eif4g2,0.02189949350362893,Eif4g2
Dcun1d1,-0.021858060319057505,Dcun1d1
Rpl9,0.021855967442743138,Rpl9
Glg1,0.0218491611126103,Glg1
Ddost,-0.021769801106880704,Ddost
Apoh,-0.021739091179644367,Apoh
Eif6,0.021729936292000207,Eif6
Klhl21,0.021724023433547478,Klhl21
H13,-0.02171070922271548,H13
Stt3b,0.021682229412267075,Stt3b
Hivep1,0.02168143361801459,Hivep1
Dapk1,0.02168057183984436,Dapk1
Cideb,-0.0216571992456138,Cideb
Elovl2,0.021649652704815094,Elovl2
Klhdc10,0.02164588909643091,Klhdc10
Gjb1,-0.021636608970781547,Gjb1
Snx13,0.0216136842349425,Snx13
Ttr,-0.02161085095776549,Ttr
Nfe2l1,-0.021575642482353045,Nfe2l1
Tex264,-0.021539001603647613,Tex264
Ube4a,0.021535507063844574,Ube4a
Kpna3,0.021522381557900178,Kpna3
Xiap,0.0214824913479601,Xiap
Prkcsh,-0.02147231310816182,Prkcsh
Lbp,-0.021470292943946232,Lbp
Cggbp1,0.02146426460973824,Cggbp1
Eif1a,0.021452444629222085,Eif1a
Zfp106,-0.021439040770622763,Zfp106
Papola,0.021414872537612366,Papola
Ubqln4,-0.021381224869603397,Ubqln4
Bcl9l,-0.021379525351122697,Bcl9l
Gabpa,0.02137647922471801,Gabpa
Pnpo,-0.02137095168614742,Pnpo
Sec61a1,0.021342792835043846,Sec61a1
Fam32a,-0.021339045455680963,Fam32a
C1rl,-0.021316028133501433,C1rl
Lactb2,0.021306493912154743,Lactb2
Tob2,0.021293214545075587,Tob2
Sfpq,-0.021284903719069794,Sfpq
Sbno1,0.02128235976880081,Sbno1
Magi1,0.021279150912300548,Magi1
Rock2,0.021274136919628883,Rock2
Tomm7,-0.021259434922890053,Tomm7
Trp53inp2,-0.021230502136927867,Trp53inp2
Echdc1,0.021229129637264227,Echdc1
Acot12,-0.021228404066230895,Acot12
Dst,0.0212138214937091,Dst
Anxa5,0.021205887063853866,Anxa5
Cse1l,0.021205778496853102,Cse1l
Ccnd1,-0.021203191086173127,Ccnd1
Igfbp1,-0.02120021935548063,Igfbp1
Pcnp,-0.02118267583448095,Pcnp
Gpt2,-0.021182208697611036,Gpt2
Ndufa9,-0.021176464260050088,Ndufa9
Rps27,-0.021165905328695236,Rps27
Abcc2,-0.021142595287948835,Abcc2
Mccc1,0.02113234649759706,Mccc1
Fgfr1op2,-0.021090608755276512,Fgfr1op2
Apom,-0.02107789983871717,Apom
Tex2,0.021071554874214464,Tex2
Zfp706,-0.02105669587735987,Zfp706
Mcc,0.021053678817025013,Mcc
Clpb,0.021028537531426007,Clpb
Rbbp7,0.020970805172689427,Rbbp7
Il6st,0.020968262170200702,Il6st
Vdac1,-0.02096704147082521,Vdac1
Zc3h7a,-0.020949014479776155,Zc3h7a
Gulo,-0.020922893808176194,Gulo
Gpat4,-0.020886827008016105,Gpat4
Cmtr1,0.020840158246911673,Cmtr1
Ctsb,-0.020827806717845627,Ctsb
Phb,0.020826358534380814,Phb
X9030619P08Rik,0.020814927419266268,X9030619P08Rik
Ybx1,-0.02081204285723781,Ybx1
Tpr,0.020752544968199435,Tpr
Slc25a47,-0.020725105536415756,Slc25a47
Ahsg,-0.020698939515470426,Ahsg
Csde1,0.020693197806855572,Csde1
Edem1,0.020685957353460276,Edem1
Uqcr11,-0.020683252931746204,Uqcr11
Gpr146,-0.020682007759198387,Gpr146
Cmtm6,0.02067951022903219,Cmtm6
Pex16,-0.020678721062732795,Pex16
Zmiz1,-0.020673768627646916,Zmiz1
Dtx3l,0.020669830438138956,Dtx3l
Gaa,-0.02066043096529449,Gaa
Dstn,-0.020647668953705685,Dstn
Eif4g3,0.020635849213616875,Eif4g3
Rack1,-0.0206146166159579,Rack1
Rer1,-0.020590771527832733,Rer1
Smarcc2,-0.020546417190580275,Smarcc2
Ulk2,0.020536102153129676,Ulk2
Esyt2,0.020533116289058944,Esyt2
Rab14,-0.02052022830496378,Rab14
Mul1,-0.0205164095432166,Mul1
Ptprf,0.02049087953693227,Ptprf
Bola3,-0.020476343136810325,Bola3
Dhrs7,-0.020475147115718677,Dhrs7
Lrrc3,0.020471811373688538,Lrrc3
Vma21,-0.020463626390941736,Vma21
Sun2,-0.020447003038922253,Sun2
Atp1b3,-0.020441178521890434,Atp1b3
Dock6,-0.020404245368482968,Dock6
Ehd1,0.020403862293793228,Ehd1
Nme2,-0.020381294409321085,Nme2
Ccny,0.020368836692373334,Ccny
Smg7,-0.02035410215342193,Smg7
Rad23a,-0.02034699862315335,Rad23a
Dnaja2,-0.020346207871857168,Dnaja2
Plxna2,0.02034113634420535,Plxna2
Dusp11,-0.020307674442934125,Dusp11
Usp4,0.020304060058050428,Usp4
Itch,0.020283518264589025,Itch
Tax1bp1,0.020255145267211682,Tax1bp1
Zmym5,-0.020221363073419193,Zmym5
Diaph1,0.02021232606497244,Diaph1
Retsat,-0.020207039089077627,Retsat
Dicer1,0.02019858814716703,Dicer1
Nectin1,0.020162262866256376,Nectin1
Ccdc6,0.020147034365716774,Ccdc6
Fbxo21,0.02014474187348542,Fbxo21
Ibtk,0.020141961872723626,Ibtk
Ywhae,-0.020139119093152618,Ywhae
Cxadr,0.020138397100611695,Cxadr
Hacd3,-0.020135860271987046,Hacd3
Ndufv1,0.020106429198788908,Ndufv1
Qk,0.020104408259597497,Qk
Ces1e,-0.020096739672493667,Ces1e
Trf,0.02009538873338228,Trf
Colec10,0.020081951870355042,Colec10
Setd3,0.020075803429135487,Setd3
Gspt1,0.02005172071454745,Gspt1
Tmx2,-0.02000934075735303,Tmx2
Selenot,0.019953270390973492,Selenot
Prkar2a,-0.019947451403597837,Prkar2a
Pdcd6ip,0.019930961066669993,Pdcd6ip
Bckdhb,-0.019820817141755438,Bckdhb
Syvn1,-0.019816215830808212,Syvn1
Zswim8,-0.01981300380683386,Zswim8
Amd1,-0.01980942327353209,Amd1
Slc9a3r1,-0.01980861861923276,Slc9a3r1
F8,0.019805147458391823,F8
Mob4,-0.019797197470318682,Mob4
Aqp1,-0.019795859909632882,Aqp1
Irgm1,0.019793317074528433,Irgm1
Sft2d2,0.01978398404749103,Sft2d2
Qdpr,-0.019782228872920134,Qdpr
Saraf,-0.0197820677640865,Saraf
Aass,0.01977971928255489,Aass
Iqgap2,0.019747543026108667,Iqgap2
Tkt,0.019747066962071003,Tkt
Srpr,-0.019727825380735284,Srpr
Sumo3,0.019704434129708764,Sumo3
Neu1,-0.01967726201528236,Neu1
Erc1,0.019658035348073623,Erc1
Kpna1,0.01965024882790436,Kpna1
ATP6,0.019626521144949616,ATP6
Elk4,0.01962216828901595,Elk4
Skiv2l,-0.019608814981648005,Skiv2l
Eif5,-0.019570601738774243,Eif5
Spp1,-0.01955781418167293,Spp1
Lasp1,0.01954036890189768,Lasp1
Pon3,0.01951411267321048,Pon3
Psmd7,-0.0195073886143407,Psmd7
Dhx15,0.01950299188976255,Dhx15
Mpc2,-0.019501249094453124,Mpc2
Ndufb9,-0.019484244325527634,Ndufb9
Id2,-0.019423160727027995,Id2
Bag3,-0.019413733357596323,Bag3
Fkbp9,0.019407305175042026,Fkbp9
H3f3a,-0.01940000155526927,H3f3a
Slc17a4,0.01937373391498458,Slc17a4
Plec,0.01935951563864277,Plec
Adh4,0.01935884925596085,Adh4
Capza1,0.019342926890811202,Capza1
Tprkb,-0.019339751748741547,Tprkb
Acat1,0.019338206944388873,Acat1
Rcbtb1,0.019318754399427023,Rcbtb1
Dld,0.019318672459957387,Dld
Gnb2,-0.019279294614561855,Gnb2
Pak2,0.019270782773621545,Pak2
Hgsnat,-0.01926550748782826,Hgsnat
Ipo9,0.019238177831103053,Ipo9
F13b,0.019216531511099064,F13b
Csk,-0.019211524002595987,Csk
Man1a,0.019183562906999716,Man1a
Ube2d2a,-0.019162072288031046,Ube2d2a
Commd3,-0.019131720322455786,Commd3
Pgm1,0.019129152103106555,Pgm1
Serp1,0.019122790520700223,Serp1
Gm2788,-0.019111405957210854,Gm2788
Wsb2,-0.019099452404079426,Wsb2
Mapre1,0.019080472489516366,Mapre1
Serpina10,0.019070441465026195,Serpina10
Arpc2,-0.019063569241281126,Arpc2
Bcap31,-0.019048931219352715,Bcap31
Asxl1,0.019045667971577647,Asxl1
Anapc5,-0.019034764514244122,Anapc5
Ttc7,-0.01903218726585589,Ttc7
Cyp17a1,-0.019025457624469947,Cyp17a1
Smpdl3a,-0.01901146127632563,Smpdl3a
Rpl3,-0.019010066805107893,Rpl3
Kif1c,0.018916483660819227,Kif1c
Mtpn,0.018892990327238065,Mtpn
