ProbeID	GeneSymbol
ILMN_2613191	Arrdc2
ILMN_2693835	Arrdc2
ILMN_2657254	Glra1
ILMN_2814865	Qpct
ILMN_2734234	Abhd17b
ILMN_2630257	Tas2r117
ILMN_2829474	Tas2r117
ILMN_3163103	Slc7a15
ILMN_2665340	Slc7a15
ILMN_2655997	Olfr914
ILMN_2654660	Olfr70
ILMN_3050077	Hnrnpa1
ILMN_1238402	Hnrnpa1
ILMN_2868188	Usp10
ILMN_1217931	Usp10
ILMN_2443129	Usp10
ILMN_2525025	Lratd2
ILMN_2958099	Adssl1
ILMN_1245079	Adssl1
ILMN_2711688	Adssl1
ILMN_1242334	0610040B10Rik
ILMN_2804103	Pced1b
ILMN_1249003	Gpr155
ILMN_1230183	Gpr155
ILMN_3162960	Gm4788
ILMN_2534526	Enpp7
ILMN_3154252	Enpp7
ILMN_3075190	Enpp7
ILMN_2680850	Gas5
ILMN_1247999	Birc3
ILMN_1226770	Mrgpra3
ILMN_2717190	Nkapl
ILMN_2904577	Nkapl
ILMN_2704900	Dffa
ILMN_1249164	Dffa
ILMN_3109753	Plb1
ILMN_3036004	Plb1
ILMN_2626470	Plb1
ILMN_2674163	Plb1
ILMN_2530857	Eif3h
ILMN_2679704	Clec2e
ILMN_2725780	Klhl20
ILMN_1213409	Tas2r125
ILMN_2530672	Hspa1b
ILMN_2498263	Hspa1b
ILMN_1213014	Umps
ILMN_1254813	Umps
ILMN_2990669	Fam47e
ILMN_2651534	Rnf8
ILMN_1214110	Rnf8
ILMN_1227831	Tfr2
ILMN_2450491	Tfr2
ILMN_2740678	Slamf6
ILMN_2876448	Mgmt
ILMN_1240872	Ces3a
ILMN_2603539	Cacnb1
ILMN_2605307	Mtmr10
ILMN_1231769	Myb
ILMN_1249756	Erich2
ILMN_2601072	Dab1
ILMN_3079442	Lrrc75a
ILMN_2618590	Lrrc75a
ILMN_3158698	Lrrc75a
ILMN_1241452	Prkd3
ILMN_1221007	Prkd3
ILMN_2834728	Prkd3
ILMN_2665568	Cts6
ILMN_3161021	Prkra
ILMN_1250011	Tob1
ILMN_1222038	Gm6551
ILMN_2636238	Olfr1046
ILMN_2512976	Wnt2b
ILMN_2814768	Wnt2b
ILMN_2883500	Gm11541
ILMN_1230714	Runx1t1
ILMN_2662450	Runx1t1
ILMN_2666418	H2ac6
ILMN_2637219	4930562F07Rik
ILMN_2753120	Fam227a
ILMN_2817092	Olfr951
ILMN_2701332	Gimap5
ILMN_2643096	Gimap5
ILMN_2689887	Mark2
ILMN_1245792	Prss50
ILMN_2679784	Nefl
ILMN_2941677	Ddost
ILMN_2718552	Tchhl1
ILMN_2733567	B430306N03Rik
ILMN_2769393	Mib2
ILMN_2663613	Itgb5
ILMN_1219459	Urgcp
ILMN_3128270	Urgcp
ILMN_1233345	Mrgprx1
ILMN_2524603	Iglon5
ILMN_1232524	H4c9
ILMN_1218223	Pvalb
ILMN_2663083	Fcnb
ILMN_2624630	Fcnb
ILMN_1225451	Phf11a
ILMN_2696492	Phf11a
ILMN_1250676	Ppia
ILMN_2663585	Jdp2
ILMN_1258629	Col3a1
ILMN_2683958	Col3a1
ILMN_1241991	Pcdhgb1
ILMN_2604666	Esr1
ILMN_2726412	Esr1
ILMN_2602983	Klrb1a
ILMN_2631021	Mdh1
ILMN_2655677	Mdh1
ILMN_2891176	Mdh1
ILMN_3111744	Lpin1
ILMN_2592546	Lpin1
ILMN_2956942	Cavin3
ILMN_1243602	Cavin3
ILMN_2778655	Vcam1
ILMN_2835384	Kif26b
ILMN_2766616	Eif4e2
ILMN_2680686	Alg12
ILMN_2869182	Alg12
ILMN_2971946	Lsm5
ILMN_2628551	Lrrc47
ILMN_2542951	Pank1
ILMN_2481902	Plxnc1
ILMN_2758622	Gm5105
ILMN_1241795	Gpbp1l1
ILMN_1236334	Me3
ILMN_2639051	Gadl1
ILMN_2775514	Ext2
ILMN_1232601	Cyb561
ILMN_1231021	Mpz
ILMN_1237830	Nadk2
ILMN_2446902	Ddias
ILMN_2660829	Ddias
ILMN_1219781	Gm1587
ILMN_1247662	Spice1
ILMN_3001496	Zfp97
ILMN_2823778	Msmo1
ILMN_1227643	Tfdp1
ILMN_2562157	Styx
ILMN_1221251	Tmem198b
ILMN_2607397	Gulp1
ILMN_2676463	Gulp1
ILMN_2863849	C1qtnf3
ILMN_2677876	Arhgap4
ILMN_1229340	Triqk
ILMN_2445658	Med12l
ILMN_1244809	Igsf10
ILMN_1245965	Timm23
ILMN_2749611	Nr5a1
ILMN_1250074	4930474M22Rik
ILMN_1226187	Lancl1
ILMN_1230999	Slc9c1
ILMN_2690603	Spp1
ILMN_2894057	Srrd
ILMN_2647381	Srrd
ILMN_2665326	Gngt1
ILMN_2675719	9030612E09Rik
ILMN_2911237	Tex47
ILMN_3029489	Ciart
ILMN_3102736	Ciart
ILMN_1236079	Ciart
ILMN_1247483	Grk5
ILMN_2696100	Atf7
ILMN_1250975	Atf7
ILMN_2637254	Atf7
ILMN_1248719	4930447C04Rik
ILMN_1223705	Mthfs
ILMN_2977056	Tnni1
ILMN_2964185	H2-M2
ILMN_2495299	Zdhhc1
ILMN_3161688	Wnk1
ILMN_1231471	Zfp94
ILMN_1252349	Lamp5
ILMN_1248477	Zfp408
ILMN_1231400	Nrg4
ILMN_2911855	Espl1
ILMN_2666136	Cdh22
ILMN_1246011	Gm1943
ILMN_2451346	Scn3b
ILMN_1227208	Iars
ILMN_1224044	Iars
ILMN_2975892	Dnase2a
ILMN_2767156	Pcdhga9
ILMN_2630120	Mrtfa
ILMN_2970715	Klk5
ILMN_1246137	Hsbp1l1
ILMN_2561062	Tmco1
ILMN_2729431	Lrp5
ILMN_2729433	Lrp5
ILMN_2942097	Lrp5
ILMN_2942588	Yeats2
ILMN_2587984	Yeats2
ILMN_2489877	Yeats2
ILMN_1260491	Yeats2
ILMN_2612044	Haus4
ILMN_2924715	Lsmem1
ILMN_2727712	Ptpn4
ILMN_2920309	Trit1
ILMN_3133209	Adam34l
ILMN_3056397	Adam34l
ILMN_2661242	Rara
ILMN_2704749	Ces1c
ILMN_2980371	Ces1c
ILMN_1259376	Tmem74
ILMN_2739998	Tmem74
ILMN_1246324	Tmem74
ILMN_2713401	Cthrc1
ILMN_1225073	Cthrc1
ILMN_1244901	Sh2d4a
ILMN_2711401	Anapc15
ILMN_2722033	Btbd2
ILMN_2550794	Rabgap1
ILMN_2950270	Sepsecs
ILMN_2650275	1810055G02Rik
ILMN_2744398	Ostf1
ILMN_2929300	Atrx
ILMN_2528424	Gm10845
ILMN_2861276	Rnase2b
ILMN_2770180	Hdac6
ILMN_2644047	Tent4b
ILMN_1245447	Abcd1
ILMN_2549473	Pnp2
ILMN_2860271	Fbxw2
ILMN_1219904	Tspan33
ILMN_1256489	Ccar2
ILMN_3163486	Heca
ILMN_2771063	Prkce
ILMN_2611410	H2-M11
ILMN_2918278	BC025920
ILMN_2762966	Siglec1
ILMN_2603299	Cav3
ILMN_2731854	Creg2
ILMN_1234909	Tipin
ILMN_1216801	Tipin
ILMN_1251576	Taf1
ILMN_1223188	Taf1
ILMN_2767996	Dusp22
ILMN_1216688	H2-Q1
ILMN_1241491	H2-Q1
ILMN_1229443	Gm10548
ILMN_1258671	Fbxw2
ILMN_2675874	Alas2
ILMN_2973504	Gm597
ILMN_2495446	LOC68395
ILMN_1215644	Eif2ak3
ILMN_2774210	Tdpoz4
ILMN_2696865	Olfr1496
ILMN_2991389	Ly6g6e
ILMN_1215409	Ly6g6e
ILMN_2714480	Dsg1a
ILMN_1217511	Cyp26c1
ILMN_2652235	Tex22
ILMN_2641124	Tmem131
ILMN_2817021	Alg10b
ILMN_2662885	Map3k20
ILMN_2742867	Mtap
ILMN_2879486	Mtap
ILMN_1231506	Cnrip1
ILMN_1215877	Extl1
ILMN_2533950	Atp5l
ILMN_1256588	Vmn2r78
ILMN_2715429	Slc8a2
ILMN_2960263	Slc8a2
ILMN_2929896	Pbk
ILMN_2594736	Krt6b
ILMN_1235713	Krt6b
ILMN_1254296	Chd1
ILMN_2607095	Olfr1311
ILMN_3096212	Mgat5
ILMN_3065642	Rexo5
ILMN_3143621	Rexo5
ILMN_2626950	Spata21
ILMN_2687727	Mesp1
ILMN_2670895	Ddx39b
ILMN_3007669	Ddx39b
ILMN_1255629	Plppr1
ILMN_2499058	Ube2i
ILMN_2417991	Ube2i
ILMN_2627318	Timmdc1
ILMN_1232168	Otogl
ILMN_2771252	Moxd2
ILMN_2735415	Hoga1
ILMN_2735413	Hoga1
ILMN_2660056	Zfand1
ILMN_2830098	Bahd1
ILMN_1256046	Bahd1
ILMN_2510122	Ankhd1
ILMN_2722583	Tbc1d25
ILMN_2524020	Cep350
ILMN_2731127	Fam151a
ILMN_2951292	Fam151a
ILMN_3129206	Szrd1
ILMN_1231074	Sp7
ILMN_2745954	Get4
ILMN_2621471	Get4
ILMN_2622829	Get4
ILMN_2621472	Get4
ILMN_2995646	Dennd1b
ILMN_2695495	Il25
ILMN_2648376	Kpna2
ILMN_2645234	Gm7247
ILMN_2682787	Cops7a
ILMN_1217296	Cops7a
ILMN_2875812	Cops7a
ILMN_1244899	Rps14
ILMN_1235918	4930558K02Rik
ILMN_1231443	Rbm28
ILMN_2650392	Rbm28
ILMN_2602350	Unkl
ILMN_2666134	Unkl
ILMN_2757435	Unkl
ILMN_2668927	Apod
ILMN_2533006	Crnkl1
ILMN_1229913	Fundc1
ILMN_2762755	Fundc1
ILMN_2837179	Neto1
ILMN_3161272	Olfr1419
ILMN_2658704	Il1f9
ILMN_2492716	Uaca
ILMN_1235433	Bmp3
ILMN_2744045	Psma3
ILMN_2877835	Pheta2
ILMN_2616573	Pink1
ILMN_1255556	Pink1
ILMN_2886128	Pcdha6
ILMN_2757551	Pcdha10
ILMN_3078932	Wdr70
ILMN_1252737	Vps35
ILMN_2725082	Phka2
ILMN_2748850	Aplnr
ILMN_3042783	Setdb2
ILMN_1228453	Setdb2
ILMN_2753452	Rdx
ILMN_2771074	Hnrnpa2b1
ILMN_2508137	Hnrnpa2b1
ILMN_1258782	Ube2k
ILMN_1236153	Sox15
ILMN_2602024	Tesmin
ILMN_2772410	Anxa4
ILMN_2727172	Itgax
ILMN_2831273	Mrpl51
ILMN_2728237	Fam3c
ILMN_1229056	Fam3c
ILMN_1220992	Ubqlnl
ILMN_2731444	Hpd
ILMN_1216142	Masp2
ILMN_2612904	Anks6
ILMN_2906688	Anks6
ILMN_2665229	Rpl11
ILMN_2595091	Nhlrc1
ILMN_1223999	Cyp2c68
ILMN_1218040	Ipo7
ILMN_1230724	Gas2l2
ILMN_2913263	Gas2l2
ILMN_2674407	Arpp19
ILMN_1249345	Ubqln5
ILMN_1255459	Ubqln5
ILMN_1259342	Kif26a
ILMN_1226573	Tepp
ILMN_2642418	Mest
ILMN_2642417	Mest
ILMN_2846904	Mest
ILMN_3163363	Olfr243
ILMN_3162805	Olfr243
ILMN_2664909	Tlnrd1
ILMN_2636508	Cstdc1
ILMN_2425854	Wnt8b
ILMN_1216751	Elmod1
ILMN_1259132	Osbpl2
ILMN_2460572	Tlr8
ILMN_3160454	Samt2
ILMN_1228654	Zwint
ILMN_2679218	Olfr1477
ILMN_2428596	Rbm28
ILMN_2741746	Spire1
ILMN_2767539	Spire1
ILMN_2662990	Xkr8
ILMN_1225938	Lpgat1
ILMN_2615448	Wdr92
ILMN_1258682	Map2k2
ILMN_2884050	Map2k2
ILMN_2621422	Kirrel
ILMN_1224651	Fam98a
ILMN_2645068	Olfr1061
ILMN_2882473	C87436
ILMN_1256721	Crygf
ILMN_1232716	Cyp1b1
ILMN_1217329	Sppl3
ILMN_1254220	Amer2
ILMN_2456075	Amer2
ILMN_2492500	Zeb1
ILMN_1254884	Nol4
ILMN_2918944	Nol4
ILMN_1260063	Nol4
ILMN_2996683	Nectin2
ILMN_2645493	Nectin2
ILMN_1218242	Nectin2
ILMN_2701779	Larp1b
ILMN_2745689	Stard13
ILMN_1235798	Ccnjl
ILMN_2803921	Ly6d
ILMN_2803920	Ly6d
ILMN_2520149	Mapk10
ILMN_1220100	Ywhae
ILMN_2685203	Mrgprg
ILMN_2595673	Olfr968
ILMN_2700685	Olfr12
ILMN_1233836	Pon2
ILMN_1251476	Gm136
ILMN_2643883	Brip1
ILMN_2760800	Cxcl14
ILMN_2659388	Izumo1r
ILMN_1241648	Izumo1r
ILMN_2675677	Pnma3
ILMN_1213072	Wdr89
ILMN_2639350	Wdr89
ILMN_2757582	Ltbr
ILMN_2656711	Nhlh1
ILMN_1243949	Dner
ILMN_1243741	Rora
ILMN_2742686	Rora
ILMN_1227366	Dera
ILMN_2542037	Trim58
ILMN_1236118	Ppp1r12c
ILMN_2628828	Ppp1r12c
ILMN_1241643	Pdxdc1
ILMN_1249297	Pdxdc1
ILMN_3105205	Pdxdc1
ILMN_2821263	Eps8l2
ILMN_1223406	Eps8l2
ILMN_2729422	Ror2
ILMN_1258091	Tppp2
ILMN_3101483	Sorcs3
ILMN_1228549	Sorcs3
ILMN_1236344	Ift43
ILMN_2919402	Gm5088
ILMN_2514362	Crlf2
ILMN_1221723	St8sia3
ILMN_2689138	Cipc
ILMN_2664858	Jsrp1
ILMN_2911627	Pkd1l2
ILMN_2598742	Pkd1l2
ILMN_2692151	Pkd1l2
ILMN_2610591	Flicr
ILMN_2640551	Pir
ILMN_2682168	Krt85
ILMN_2716511	Slc12a6
ILMN_2975500	Il7r
ILMN_2680827	Il7r
ILMN_2659739	Il7r
ILMN_2876066	Fth1
ILMN_2876071	Fth1
ILMN_2740628	Ndrg3
ILMN_2672708	Lrp11
ILMN_1216226	Cbln2
ILMN_2705966	Sec31a
ILMN_2753678	Olfr122
ILMN_2682207	Elovl3
ILMN_2681492	Lztr1
ILMN_1218141	Shcbp1l
ILMN_2536116	Rpl9
ILMN_2637804	Sppl2c
ILMN_2503492	5530601H04Rik
ILMN_1221284	5530601H04Rik
ILMN_2911102	Kif3b
ILMN_3144668	Nin
ILMN_2435413	Nin
ILMN_2990197	Bola3
ILMN_1224969	Olfr730
ILMN_1242905	Ddx31
ILMN_2588860	Ddx31
ILMN_2598022	Ghrl
ILMN_2643658	Ghrl
ILMN_2710705	Sqstm1
ILMN_2827515	Gm5766
ILMN_2540020	9530053A07Rik
ILMN_2696656	Slc39a2
ILMN_2645208	Arhgef3
ILMN_3162526	Nphp3
ILMN_2463555	Zfp9
ILMN_2792971	Vmn1r244
ILMN_2640453	Wdr55
ILMN_2834370	Cutc
ILMN_1230583	Rbx1
ILMN_2606947	Rbx1
ILMN_2961626	Acot13
ILMN_2479069	Anks1b
ILMN_1247030	Arpp21
ILMN_2816660	Chic1
ILMN_3104025	Asb13
ILMN_2674383	Asb13
ILMN_2759678	Epc1
ILMN_2743072	Letm2
ILMN_2709557	1700128F08Rik
ILMN_1229317	Vmn2r105
ILMN_1214563	Synpo2l
ILMN_2605712	Ermard
ILMN_2716783	Ermard
ILMN_3017953	Scml2
ILMN_3089660	Scml2
ILMN_2428762	Scml2
ILMN_1259859	Scml2
ILMN_2744512	Srprb
ILMN_1244768	Srprb
ILMN_2726705	Srprb
ILMN_1245913	Pbld1
ILMN_2907370	Optn
ILMN_2606415	Adra1b
ILMN_2926729	Clcf1
ILMN_2535881	Macrod2
ILMN_2495022	2610037D02Rik
ILMN_2740419	Lgi1
ILMN_2821730	Lgi1
ILMN_1227434	Itgb7
ILMN_2671056	Lilrb4a
ILMN_1236702	Lilrb4a
ILMN_2804091	Rdh10
ILMN_3032501	Rnf150
ILMN_2469285	Rnf150
ILMN_1234415	Prima1
ILMN_2957488	Spata22
ILMN_1234469	Lonrf3
ILMN_2796557	Rwdd1
ILMN_1253899	Trim65
ILMN_2738618	Adgrg1
ILMN_1240218	Pigb
ILMN_1233237	Pigb
ILMN_2878548	Mthfd2
ILMN_1233630	Enoph1
ILMN_2501489	Was
ILMN_2603944	Rgl1
ILMN_2717176	Rgl1
ILMN_2772623	Veph1
ILMN_2600042	Slc35a5
ILMN_3139800	Babam2
ILMN_2775013	2610507B11Rik
ILMN_2892479	Dpcd
ILMN_2892480	Dpcd
ILMN_1250869	Ablim2
ILMN_2768786	Ablim2
ILMN_2531933	Larp4
ILMN_1245471	Ap1ar
ILMN_1221467	Ap1ar
ILMN_1218166	Henmt1
ILMN_2917629	Wnt16
ILMN_2712557	Selenos
ILMN_1214090	Selenos
ILMN_2610084	Fgd4
ILMN_2922334	Dtx4
ILMN_2651706	Dtx4
ILMN_1238287	Crbn
ILMN_2765245	Rbmxl1
ILMN_2604216	Tmbim7
ILMN_2738921	Wdyhv1
ILMN_2678199	Rtn4rl2
ILMN_2720493	Nanos3
ILMN_3123321	Xpo1
ILMN_2481528	Xpo1
ILMN_1244998	Tmem178b
ILMN_2614421	Slc45a2
ILMN_2616618	Slc45a2
ILMN_2746802	Slc45a2
ILMN_1243525	Bloc1s6
ILMN_2965414	Ankrd22
ILMN_1232686	Cryz
ILMN_2637792	Cryz
ILMN_1217341	Cryz
ILMN_2965093	Cryz
ILMN_2684378	Cep128
ILMN_1238463	Cep128
ILMN_1232596	Pom121
ILMN_2924419	H2-Q7
ILMN_2880812	Olfr1085
ILMN_1232530	Msantd4
ILMN_1258609	Wdr31
ILMN_2842654	Wdr31
ILMN_2449539	Wdr31
ILMN_2949549	Mms19
ILMN_2639239	Serpinf1
ILMN_1220428	Vmn1r64
ILMN_2677882	Tanc1
ILMN_2510383	Tnfrsf25
ILMN_1248617	Tnfrsf25
ILMN_2540434	Frmpd4
ILMN_2834451	Tusc2
ILMN_2674820	Ppp1r42
ILMN_2697137	Olfr15
ILMN_2615250	Myoz1
ILMN_1253348	Arl6ip1
ILMN_3048751	Shisal2b
ILMN_3124611	Shisal2b
ILMN_1213789	Shisal2b
ILMN_2701363	Mrpl49
ILMN_2628672	Mrpl49
ILMN_2634295	Mrpl49
ILMN_2881155	Gal3st4
ILMN_1236631	Rpl23a
ILMN_2791059	Cltb
ILMN_1259022	Etl4
ILMN_2894125	Foxi2
ILMN_2618109	Caprin2
ILMN_1235412	Atg4d
ILMN_2760161	Ntf3
ILMN_1237237	Ttc9b
ILMN_2640927	Slc23a2
ILMN_3161399	Nlrp1c-ps
ILMN_2680756	Raet1d
ILMN_2664993	Wdr83
ILMN_1214950	Mef2c
ILMN_2732465	Mef2c
ILMN_1238784	Gle1
ILMN_1228832	Ngp
ILMN_2693373	Hip1
ILMN_3058341	Elmo2
ILMN_3135409	Elmo2
ILMN_2587785	Elmo2
ILMN_1246690	Cpa3
ILMN_2991799	Cpa3
ILMN_2609590	Cpa3
ILMN_2468256	Dlgap1
ILMN_3116375	Cfh
ILMN_3041654	Cfhr2
ILMN_3076864	Smad5
ILMN_3155789	Smad5
ILMN_3070533	Cacfd1
ILMN_3149218	Cacfd1
ILMN_1221784	Dio3
ILMN_2594202	Rpl21
ILMN_2717569	Ufsp2
ILMN_2957904	Ufsp2
ILMN_2957898	Ufsp2
ILMN_2836982	Des
ILMN_1248849	Gsta2
ILMN_3005266	Chrac1
ILMN_2751804	Tdrd12
ILMN_3140516	Rapgef1
ILMN_3062810	Rapgef1
ILMN_2721271	Olfr1391
ILMN_1260519	4930579K19Rik
ILMN_1241618	Flot1
ILMN_2778293	Olfr169
ILMN_2773668	Slxl1
ILMN_1219074	Slfn2
ILMN_2863965	Pfn1
ILMN_2598222	Mrpl43
ILMN_2633805	Mrpl43
ILMN_2456200	Zfp318
ILMN_1212982	Zfp318
ILMN_2652500	Lrg1
ILMN_1218880	Rint1
ILMN_2682548	Olfr270
ILMN_2711884	Fam220a
ILMN_2939138	Bicc1
ILMN_2661576	Bicc1
ILMN_2650022	Tssk6
ILMN_2601802	Mageb1
ILMN_2666236	Gbx1
ILMN_2455701	Tyk2
ILMN_2848018	Tyk2
ILMN_2731407	Gdf3
ILMN_2745305	Glis2
ILMN_1226316	Glis2
ILMN_2878245	Olfr733
ILMN_1250702	Olfr733
ILMN_3140788	Ptbp1
ILMN_2500700	Rab11b
ILMN_2678592	Rab11b
ILMN_1259068	Rab11b
ILMN_2534431	Krt36
ILMN_1234360	Ptgdr2
ILMN_2529395	Fbxo10
ILMN_1230003	Gm11978
ILMN_2515816	Cldn10
ILMN_2723576	Cldn10
ILMN_1246247	Ercc6l2
ILMN_2816547	Ercc6l2
ILMN_2505510	Rbfox3
ILMN_2646976	Dnajc4
ILMN_1242466	Psmb9
ILMN_2788382	Zyg11b
ILMN_2634458	Zfp821
ILMN_2693387	Zfp821
ILMN_2634443	Zfp821
ILMN_2524134	Kcnk16
ILMN_1214020	Cyp2t4
ILMN_2952730	Fbxl18
ILMN_2788593	Nos3
ILMN_2629044	Ndufa7
ILMN_2746830	Dhrs11
ILMN_2692200	Ceacam13
ILMN_2736690	Tmem238
ILMN_1246508	Pars2
ILMN_2620691	H2bl1
ILMN_2735937	Bmp15
ILMN_2455667	Trappc6b
ILMN_2455955	Trappc6b
ILMN_2516531	Yes1
ILMN_2636803	Acyp2
ILMN_3002181	Ppif
ILMN_2599751	Rabep2
ILMN_2538924	Vmn2r118
ILMN_2662802	Ptx3
ILMN_1215954	Zc3hav1l
ILMN_1234641	Bora
ILMN_2421862	Ung
ILMN_1249137	Vipas39
ILMN_1228752	Isyna1
ILMN_2701617	Gdnf
ILMN_2659994	Gdnf
ILMN_2803289	Tex9
ILMN_2803286	Tex9
ILMN_2986059	Zfp974
ILMN_2451007	Zfp974
ILMN_1221956	Cma2
ILMN_1248718	Mcpt4
ILMN_3075270	Cntd1
ILMN_3154335	Cntd1
ILMN_2701759	Cntd1
ILMN_2676285	Ttll13
ILMN_1249779	Matn3
ILMN_1219305	Gstm6
ILMN_2633096	Gstm6
ILMN_1215847	Gfap
ILMN_2783920	Olfr1209
ILMN_2998020	Spcs1
ILMN_2728320	Spcs1
ILMN_1226365	Arxes1
ILMN_1236409	Ppp4r1l-ps
ILMN_2631171	Klrg2
ILMN_1247358	Col26a1
ILMN_2749152	Scgb1a1
ILMN_2836827	Gm428
ILMN_2798964	Sec22c
ILMN_2608166	Lrrn4
ILMN_1233531	Cmss1
ILMN_2543036	Slc25a2
ILMN_2612268	Reg2
ILMN_2740738	Slc7a11
ILMN_1255559	Polr3a
ILMN_3062860	Polr3a
ILMN_2745259	Emd
ILMN_2630593	Emd
ILMN_2717996	Acsm1
ILMN_2596277	Tcf3
ILMN_2596278	Tcf3
ILMN_1227357	Flot2
ILMN_2688439	Flot2
ILMN_2590219	Arhgap28
ILMN_2927643	1700067K01Rik
ILMN_2789239	Tgfbr3
ILMN_1220398	Armcx2
ILMN_2723920	Itpk1
ILMN_2805580	Atg3
ILMN_3131063	Ccnd3
ILMN_2472110	Tmem14c
ILMN_2435206	Tmem14c
ILMN_2716389	Smpd3
ILMN_2613389	Dph2
ILMN_2701741	Dph2
ILMN_2446047	Ccser2
ILMN_1224992	Ccser2
ILMN_2589502	Ccser2
ILMN_1254409	Atxn1
ILMN_1254954	Vmn1r40
ILMN_2447456	Kdm6a
ILMN_2506528	Kdm6a
ILMN_2700002	Fam71e2
ILMN_2637180	C8g
ILMN_2860057	Gm1587
ILMN_2851710	Clk4
ILMN_2707676	Zbbx
ILMN_1234959	Nsd2
ILMN_2823366	Vmn1r226
ILMN_2689756	Cast
ILMN_2629959	Cast
ILMN_2700186	Cast
ILMN_2602687	Rpa2
ILMN_2597840	Rpa2
ILMN_2619671	Mrps16
ILMN_2682970	Ttc41
ILMN_1246506	4932429P05Rik
ILMN_2578829	Slc11a2
ILMN_1222045	Lbhd2
ILMN_2532845	Lcp1
ILMN_2743091	Olfr1216
ILMN_1248201	Gm1527
ILMN_1223518	Gm1527
ILMN_2449466	Hipk1
ILMN_2923409	Ppp1r13l
ILMN_2757958	Cpne8
ILMN_2771342	Fcer1a
ILMN_3127790	Ikzf1
ILMN_3051466	Ikzf1
ILMN_1216182	Ttc39c
ILMN_1250576	Ttc39c
ILMN_3147074	Pecam1
ILMN_1252636	Mmd2
ILMN_2685022	Slc22a30
ILMN_1253195	Gm4567
ILMN_2653205	Gp1bb
ILMN_2727351	Nme7
ILMN_1250182	Cep164
ILMN_1218975	Rasal2
ILMN_2679276	Il19
ILMN_1245773	LOC100043315
ILMN_2893140	Map3k13
ILMN_1243178	Olfr593
ILMN_2700233	Ccng2
ILMN_3127704	Ctc1
ILMN_2766279	Ctc1
ILMN_2620913	Inppl1
ILMN_1215550	Inppl1
ILMN_1258148	Inppl1
ILMN_2637588	Actr2
ILMN_2719704	Krt33b
ILMN_2734252	Heph
ILMN_1220453	Heph
ILMN_2726128	Heph
ILMN_2990070	Traf3ip1
ILMN_2518946	Mettl27
ILMN_1227170	4930568G15Rik
ILMN_1250067	Fam120b
ILMN_2601515	Bpnt1
ILMN_2696207	Pcdhb21
ILMN_2920173	Mixl1
ILMN_1245893	Mixl1
ILMN_2665788	Kdr
ILMN_2652936	Sec11a
ILMN_1251909	Vars2
ILMN_2588682	Aph1b
ILMN_1232454	Gm10845
ILMN_3127335	Sytl2
ILMN_2508485	Zfp92
ILMN_1238060	Gm53
ILMN_1235110	Tmed7
ILMN_1252678	Rab27b
ILMN_3076491	Rab27b
ILMN_2634501	Rab27b
ILMN_1217360	Pex13
ILMN_1255851	Sema4f
ILMN_1221193	Trpc4
ILMN_2519110	H13
ILMN_2736360	Faap20
ILMN_2706562	Evc
ILMN_1213337	Zcchc12
ILMN_2610369	Kif20a
ILMN_2890762	Olfr503
ILMN_2562392	Prex2
ILMN_2596077	Resf1
ILMN_2685055	Resf1
ILMN_2712712	Resf1
ILMN_1237586	Prss32
ILMN_1213034	4833420G17Rik
ILMN_2619639	Syne4
ILMN_2841384	Slc30a8
ILMN_2760977	Impact
ILMN_2517290	Impact
ILMN_1217776	Kmt2e
ILMN_3097107	Lca5
ILMN_3024416	Lca5
ILMN_2701398	Gsdmcl1
ILMN_2603196	Olfr972
ILMN_1215969	Rcor1
ILMN_2761120	Rad23b
ILMN_2428164	Rad23b
ILMN_2703738	Lrp12
ILMN_2501719	Ush1c
ILMN_2484636	Ush1c
ILMN_3150811	Tsc22d3
ILMN_3068452	Msh3
ILMN_2740652	Hscb
ILMN_2611037	Hscb
ILMN_1225165	Klf17
ILMN_1220763	Rnase1
ILMN_2717580	Chrna9
ILMN_2824582	Catsperg1
ILMN_2511971	Nsd3
ILMN_2583684	Nsd3
ILMN_2595408	Pld1
ILMN_3139405	Hbs1l
ILMN_2635848	Mtss2
ILMN_3064669	Mapk1ip1
ILMN_3142573	Mapk1ip1
ILMN_1213609	Txnip
ILMN_2674575	Mmd
ILMN_2491741	Trio
ILMN_2609549	Cacng1
ILMN_2931659	Gm7073
ILMN_2650774	Mtif2
ILMN_1236180	Mtif2
ILMN_2648742	Abcb4
ILMN_1214514	Slc39a14
ILMN_2711839	Slc39a14
ILMN_1251853	Tomm5
ILMN_2449396	Gli3
ILMN_1215183	Gli3
ILMN_2896314	Axin2
ILMN_1244372	4930563F08Rik
ILMN_2962004	Klrb1b
ILMN_2940195	Mgst1
ILMN_2775450	Arhgap11a
ILMN_1219407	Ccsap
ILMN_2607889	Olfr745
ILMN_3163495	Pias3
ILMN_1233056	Abcc9
ILMN_2623859	Abcc9
ILMN_1253491	Abcc9
ILMN_2466601	Wdr7
ILMN_1221192	Wdr7
ILMN_2491419	Kif3b
ILMN_2696532	Aplp1
ILMN_1259318	Synpo2
ILMN_2678838	Synpo2
ILMN_2720911	Eno4
ILMN_1252185	Rbp4
ILMN_2689488	Idi2
ILMN_2663249	Slamf9
ILMN_2715857	Cstl1
ILMN_2668696	Il13ra1
ILMN_2420366	Zrsr2
ILMN_2729364	Glra2
ILMN_2520592	Zfhx4
ILMN_1214985	Nupr1l
ILMN_2854009	Olfr205
ILMN_1233679	Zpr1
