,corr,name
Zfp456,-0.027395900887220936,Zfp456
Mmp2,0.027393533788491447,Mmp2
Ralgps1,0.02737456881515435,Ralgps1
Rhbdd2,0.027362219760565437,Rhbdd2
Cnn3,0.027361815179514064,Cnn3
Alg6,-0.027360414514889818,Alg6
Khdrbs1,-0.02736031074102223,Khdrbs1
Bbln,-0.027358817422548202,Bbln
Clstn3,0.027354551478865157,Clstn3
Aldh9a1,0.02735402224313102,Aldh9a1
Rab6a,0.027347872590919788,Rab6a
Tma16,-0.027343334955277094,Tma16
Ptk2,0.027334204775829193,Ptk2
Dcaf13,-0.027329574873704587,Dcaf13
Il1r1,-0.027327895557395454,Il1r1
Dnajc8,-0.02732766928829226,Dnajc8
Rnf5,-0.027315160924831532,Rnf5
Gpc4,0.02731198974222471,Gpc4
Gpt,-0.0272967359370307,Gpt
Zfp503,0.027294423378890143,Zfp503
Eif3l,0.027293912273218212,Eif3l
Tusc2,-0.02728055883263707,Tusc2
Mapk1ip1l,0.027273012254183243,Mapk1ip1l
Dlst,0.02727220461991606,Dlst
Lamb3,0.027264550352160154,Lamb3
Tpm3,-0.02726187604992278,Tpm3
Cdk2ap1,0.0272590582279689,Cdk2ap1
Cep19,0.027254086181218246,Cep19
Frg2f1,-0.027241938980908646,Frg2f1
Masp1,0.02724019889136023,Masp1
Ltbr,0.02722891359497145,Ltbr
Tada1,-0.02722720592400298,Tada1
Vamp4,-0.027221290693575897,Vamp4
Impdh1,0.02722108094770069,Impdh1
Pld2,-0.02720838080962135,Pld2
Gltpd2,-0.027190373885386577,Gltpd2
Washc1,-0.02716859192008174,Washc1
Tpr,0.027166205723204336,Tpr
Thra,0.027163653708143956,Thra
Slc38a3,0.027153380889173784,Slc38a3
Dstn,-0.02715025947878222,Dstn
Tlr4,0.027149438250243844,Tlr4
Selplg,0.027148304179591035,Selplg
Amd1,-0.027139889044903574,Amd1
Prdx6,0.027138297337146615,Prdx6
Nol11,0.027136331275587438,Nol11
Skic3,0.027136280180766924,Skic3
Kdsr,0.027116366459730763,Kdsr
Coq8a,-0.0271147579619188,Coq8a
Morf4l2,0.02709495093856513,Morf4l2
Ccni,0.027091046459864133,Ccni
Iftap,0.027082342546545818,Iftap
Rdx,0.027071222960959925,Rdx
Tbc1d10a,-0.02706725540261077,Tbc1d10a
Lcor,-0.027043047639049408,Lcor
Phospho2,0.027039044562817596,Phospho2
Klhl25,0.027037683718288734,Klhl25
Bmper,0.02703657895059747,Bmper
Fam3a,-0.02703470563689159,Fam3a
Fer,0.027018756594128016,Fer
Prxl2b,0.027013209840315546,Prxl2b
Rpp38,-0.02700941985979181,Rpp38
Ucp2,0.02700745739607829,Ucp2
M6pr,0.027005866093428563,M6pr
Pold4,-0.027004299457120563,Pold4
Cryzl2,-0.026988989211695725,Cryzl2
Dennd3,-0.026975196112771514,Dennd3
Ppbp,-0.026971922695896964,Ppbp
Tbc1d7,-0.02697074867173241,Tbc1d7
Zfp444,-0.026962544970924252,Zfp444
Nr2c1,-0.026960319293974334,Nr2c1
Ramp1,-0.026949654863332114,Ramp1
Lpcat3,0.02694329304645516,Lpcat3
Galnt1,0.026934612523967297,Galnt1
Dcaf17,-0.02693317189866236,Dcaf17
Grn,0.026928758320864707,Grn
Gsdmd,-0.026921442850998158,Gsdmd
Kbtbd2,0.026919989744845125,Kbtbd2
Ces2a,-0.026913659342980484,Ces2a
Zfp94,-0.026902915077273718,Zfp94
Rsph4a,0.026893320745343185,Rsph4a
Chordc1,-0.02689182325698231,Chordc1
Cd300e,0.026879547490303583,Cd300e
Kpna2,0.02687382787675426,Kpna2
Agps,0.026860929535871866,Agps
Slc50a1,-0.026858582317133905,Slc50a1
Washc3,-0.026852590316697917,Washc3
Eef1d,-0.026848648226224518,Eef1d
Pigw,-0.02684833607833333,Pigw
Pde5a,0.026844109845698745,Pde5a
Zfp9,-0.026817115809090283,Zfp9
Zbtb1,-0.02678973931596104,Zbtb1
Cited2,0.02678446608055583,Cited2
Ptpa,0.02678170588787129,Ptpa
Serpina3k,-0.026774180254104524,Serpina3k
Rttn,-0.02677040237626516,Rttn
Hspa5,0.026765471607914964,Hspa5
Shc1,0.026761241608586436,Shc1
Nolc1,0.026757594795785607,Nolc1
Gnai2,0.02675719829118891,Gnai2
Rufy2,-0.026752085234446648,Rufy2
Lgals3,-0.026751350083917616,Lgals3
Fam89b,0.026748265713256204,Fam89b
Fuca1,0.026737299148181473,Fuca1
Ppp1r37,0.026731368495515734,Ppp1r37
Crebbp,-0.026709824901741265,Crebbp
Gpatch4,-0.026706786230956046,Gpatch4
Zfp354a,-0.026687615060963534,Zfp354a
Dnaja4,-0.02667615275268042,Dnaja4
Notch2,0.026674770156617365,Notch2
Crcp,-0.026669412193232673,Crcp
Tbc1d25,-0.02665568331351186,Tbc1d25
Hes6,0.026650166590586215,Hes6
Rprd2,0.026649722265745978,Rprd2
Ccser2,0.026645737841601992,Ccser2
Vps35,0.0266377742777783,Vps35
Eepd1,0.026630866629159224,Eepd1
Aph1a,0.026625686550222762,Aph1a
Apoc2,-0.026624931900477867,Apoc2
Pten,0.02661921473615271,Pten
Ticam1,0.026615014909245095,Ticam1
Dglucy,0.026610982184923235,Dglucy
Cir1,-0.026607813980045143,Cir1
Psme1,-0.026594631253443603,Psme1
Cog2,0.026584371757400464,Cog2
Intu,0.026575473259591156,Intu
Setd2,0.026574912082211282,Setd2
Ecpas,0.026568903998193224,Ecpas
Pbrm1,-0.02655967325127232,Pbrm1
Zc3h6,-0.026559047202914316,Zc3h6
Tep1,0.026551153858263423,Tep1
Klhl2,-0.026550454536816682,Klhl2
Impg2,0.02652322652203798,Impg2
Arid3b,-0.026516373111276872,Arid3b
Tfb2m,0.026505364370206338,Tfb2m
Ripor3,-0.026503207308425387,Ripor3
Arhgap5,-0.02649842349152039,Arhgap5
Endod1,0.026488746079257178,Endod1
Slco2b1,0.02647709369909135,Slco2b1
Slc9a9,-0.026475784393755815,Slc9a9
Tob2,0.02647444141674331,Tob2
Fnip1,0.02647291321346896,Fnip1
Ang,-0.026466763230935428,Ang
Abraxas2,0.026465145700656768,Abraxas2
Ednra,0.026462620053726797,Ednra
Nf1,0.026462498960812337,Nf1
Csnk1g1,-0.026459117407590344,Csnk1g1
Tmem63b,-0.02645114636541113,Tmem63b
Cnpy3,0.026449548926035897,Cnpy3
Sowahb,0.026447551211359378,Sowahb
Prc1,0.026445099609052673,Prc1
Smchd1,0.026439019438159333,Smchd1
Crot,0.02643591922787723,Crot
Kics2,0.02642943752693261,Kics2
Zswim5,0.026415061910717786,Zswim5
Tceal9,-0.02641026323174098,Tceal9
Dync1li2,0.026406943283190383,Dync1li2
Rbmxl1,0.026406660764031094,Rbmxl1
Ndufa7,-0.026405529928832293,Ndufa7
Rab34,0.026397840040140133,Rab34
Klhl3,-0.02639417155415451,Klhl3
Etfb,-0.02639233419598417,Etfb
Epsti1,-0.026390299206051987,Epsti1
Abhd10,-0.026389825845646097,Abhd10
Kpna4,0.02638174339834856,Kpna4
Cyp4v3,0.026368237023428984,Cyp4v3
Il18bp,-0.02636712146917456,Il18bp
Gnpat,-0.026361817587236262,Gnpat
Fgf2,0.026349226797413382,Fgf2
Gca,-0.026348948519778783,Gca
Uqcrfs1,-0.02633721352237439,Uqcrfs1
Nek1,0.02633656857200595,Nek1
Pole4,-0.02633281470484079,Pole4
Aup1,-0.026318248033731922,Aup1
Cog3,-0.026308821314082034,Cog3
Lrrc32,-0.0263058307868136,Lrrc32
Mbnl1,-0.026300857567565932,Mbnl1
Emc2,-0.026291956722394393,Emc2
Zfp958,-0.02628831947002947,Zfp958
Lrrfip1,-0.026283153225694557,Lrrfip1
Supt7l,-0.02627412658947904,Supt7l
Mien1,-0.02625399680621423,Mien1
Ppp2r1b,-0.026251913517318197,Ppp2r1b
Abcd3,0.026250669906486473,Abcd3
Clec7a,0.02623088297428306,Clec7a
Cpeb2,0.02622681921650573,Cpeb2
Zfp759,0.026223236256006786,Zfp759
Ctsd,0.026222439377223145,Ctsd
Epb41l5,-0.026221083444841402,Epb41l5
Psme4,0.026217782733293567,Psme4
Pank2,0.026216995610237766,Pank2
Ctnnbip1,-0.026216871778865287,Ctnnbip1
Sec14l2,0.02621544238731837,Sec14l2
Lyrm4,-0.026214533957256963,Lyrm4
Scoc,-0.026212337330562285,Scoc
Hk2,-0.026210924995634575,Hk2
Arl8a,0.02620922993548392,Arl8a
Uox,0.026208872218634747,Uox
C9,0.02620233948496445,C9
Papln,0.026195282382122997,Papln
Septin1,-0.026180969518461272,Septin1
Efnb2,0.026176577220606807,Efnb2
Actr5,-0.02617489392801674,Actr5
Arhgef15,-0.02617486980873097,Arhgef15
Prmt6,-0.026168704734901623,Prmt6
Septin6,-0.026163012555801758,Septin6
Grpel2,-0.026160793697598,Grpel2
Serpinb6a,0.026158024957022834,Serpinb6a
Tiprl,-0.02613495802143952,Tiprl
Insr,0.026134005092029917,Insr
Notch4,0.026132398444589963,Notch4
Rrm2b,0.02612624226185,Rrm2b
Ficd,0.026120681663041274,Ficd
Ginm1,-0.026114896530760354,Ginm1
Bcl2l12,-0.026099104000345916,Bcl2l12
Klhdc4,-0.0260861902315273,Klhdc4
Nostrin,-0.026084708405737237,Nostrin
Nfya,0.02608029856048196,Nfya
Lgals8,0.026069927856638395,Lgals8
Cabin1,0.026066006423630796,Cabin1
Opa3,-0.02606413863809021,Opa3
Slc25a21,0.02606400161098377,Slc25a21
Cavin2,0.02606286101034007,Cavin2
Nedd8,-0.026056874061402672,Nedd8
Kank3,-0.026051319173721325,Kank3
Zfp871,0.02605007065880365,Zfp871
Cps1,0.026048756640449023,Cps1
Mtx1,-0.02604617019432733,Mtx1
Btbd19,-0.0260426586572597,Btbd19
Yae1d1,-0.026040897504921973,Yae1d1
Sbds,0.02604070897744973,Sbds
Larp4b,-0.026035623959650624,Larp4b
Haus1,-0.02603328438861972,Haus1
Zfp771,-0.02602625083078316,Zfp771
Mta2,0.026024648012683286,Mta2
Fbxl9,-0.026005951561524673,Fbxl9
Zbtb16,0.02600478638584845,Zbtb16
Hgsnat,0.025991231733615346,Hgsnat
Gla,0.025975350436605166,Gla
Dusp28,-0.02596827017807595,Dusp28
Engase,0.025967923871994068,Engase
Zdhhc8,0.02596446419335562,Zdhhc8
Rmdn3,0.02595992734320504,Rmdn3
Insc,-0.02595345064333941,Insc
Fn3k,0.025927280290433646,Fn3k
Rasal2,0.025926464530424406,Rasal2
Cenpo,-0.025925676424618068,Cenpo
Tmem184a,0.025896052477544118,Tmem184a
Bloc1s5,0.025878778750039026,Bloc1s5
Wbp1l,0.025877086236753635,Wbp1l
Map3k15,-0.025875828994161885,Map3k15
Afap1l1,0.025874160501002066,Afap1l1
Ppib,-0.0258671610739422,Ppib
Ror1,-0.02585471295786119,Ror1
Fbxo30,-0.025848679136377048,Fbxo30
Gng2,0.025847855357511273,Gng2
Metrnl,0.025845547636273437,Metrnl
Rad54l2,-0.025842419076740224,Rad54l2
Rigi,0.025841438184064116,Rigi
Zfp773,-0.02584074249922421,Zfp773
Ano8,-0.02582613178048981,Ano8
Uhrf1,0.025825461638321973,Uhrf1
Bysl,0.02581942464417413,Bysl
Sh3bgrl,-0.025819255088899547,Sh3bgrl
Ndufv1,0.02581638089812548,Ndufv1
Srsf4,-0.025815427705025824,Srsf4
Cat,0.025805188422116626,Cat
Mfsd6,0.02580330586435313,Mfsd6
Pim1,-0.02580303736788087,Pim1
Sptlc1,-0.025798121563318288,Sptlc1
Pitpnb,-0.025766697892675557,Pitpnb
Orc6,-0.025764421360356955,Orc6
Tmem176b,0.025748991114702947,Tmem176b
St13,0.02573391889453833,St13
Bend3,0.025727927261235656,Bend3
Tyrobp,-0.02570820063364459,Tyrobp
Ppp1r15b,0.025698925166747915,Ppp1r15b
Gclc,0.025656516159042183,Gclc
Txndc12,-0.025651335582677723,Txndc12
Pou6f1,-0.025638035393167426,Pou6f1
Tln2,0.025637488741751105,Tln2
Nisch,-0.025636167873219262,Nisch
Taf6,0.025631734676541666,Taf6
Trp53rkb,-0.025619328303736644,Trp53rkb
Smarcad1,-0.025616719384732107,Smarcad1
Cytip,0.025600803986650416,Cytip
Rassf3,-0.025596694098869218,Rassf3
Bbc3,-0.02559608277151956,Bbc3
Slc22a27,-0.02559141251329734,Slc22a27
Rspry1,0.025590736416976744,Rspry1
Sco1,0.025588291897510912,Sco1
Lin37,-0.025586028884322078,Lin37
Wars2,0.025581647008457567,Wars2
Cbs,0.025580567884794438,Cbs
Cped1,0.02556284159642049,Cped1
Zfp959,-0.025552161311330576,Zfp959
Dnaaf10,0.025537708955827063,Dnaaf10
Slc39a6,0.0255319611255542,Slc39a6
Sap30bp,-0.02552722312153029,Sap30bp
Zmym5,-0.02551526262262543,Zmym5
Uba3,-0.02551165545974578,Uba3
Acbd6,-0.025498191170131967,Acbd6
Hacd1,0.02549094450398282,Hacd1
Amt,0.02548459080731589,Amt
Tor4a,0.02548346878534133,Tor4a
Ramp2,-0.025483432401180242,Ramp2
Gpr157,-0.02548163834707452,Gpr157
Commd9,-0.025481075665541378,Commd9
Dzip3,-0.02547829022685963,Dzip3
Mfsd5,0.025473002144265754,Mfsd5
Dlc1,0.02546792515161735,Dlc1
Lrrc58,0.02546185130812984,Lrrc58
Csk,0.025454635913692628,Csk
Rmdn2,0.025450863447017837,Rmdn2
Fbxo31,0.025437469634869314,Fbxo31
Kidins220,0.025418786161879113,Kidins220
Ccdc3,0.02540486656526918,Ccdc3
Pcnx3,0.025402857998965946,Pcnx3
Papss2,0.025398997252170256,Papss2
Acd,0.025388546046691694,Acd
Spop,0.0253861902959104,Spop
Orm3,-0.025380516836558682,Orm3
Zfp790,0.025378392092133863,Zfp790
Sav1,-0.025370469934970243,Sav1
Fmo3,0.025351298544528576,Fmo3
Aste1,-0.025339815031136317,Aste1
Tead1,0.02533869055854351,Tead1
Hnf4a,0.025332725985369873,Hnf4a
Tnfaip8l2,-0.02532997753865869,Tnfaip8l2
Fermt3,-0.025323197028242758,Fermt3
Prkd3,-0.02530956314010806,Prkd3
Mynn,0.025302308636139626,Mynn
Igsf10,0.025297420358489968,Igsf10
Nipsnap1,0.02528522729345582,Nipsnap1
Glmn,-0.025281336751840973,Glmn
Mrps18b,-0.025276732437015188,Mrps18b
Zfp2,-0.025271505138425535,Zfp2
B4galnt3,0.02526972347450422,B4galnt3
Numa1,0.02526383964580171,Numa1
Fkbp4,0.025258522169747666,Fkbp4
Polr2e,-0.02525756169159062,Polr2e
Raver1,-0.02525668832622544,Raver1
Stip1,0.025249473014540214,Stip1
Arhgef17,0.025243509735181125,Arhgef17
Vrk1,-0.025229026393857008,Vrk1
Ikzf1,0.02521860866913357,Ikzf1
Cnpy2,-0.025211856314579693,Cnpy2
Pdlim2,0.025207576955588226,Pdlim2
Ndufaf7,0.02520551176533506,Ndufaf7
Dph7,-0.025204322576082513,Dph7
Eral1,0.025190971248583667,Eral1
Rlim,0.025160208534481324,Rlim
Sbf1,-0.025155131766365368,Sbf1
Akr1a1,0.025147056148027404,Akr1a1
Zfp277,0.025145263321907235,Zfp277
Decr1,0.025143946243400658,Decr1
Galnt7,-0.025143700787470292,Galnt7
Golm1,0.02513780613955155,Golm1
Tmem216,-0.025135954756510433,Tmem216
Alg1,-0.025119868655108724,Alg1
Taf1b,0.025113884387829716,Taf1b
Slc39a5,-0.02511123846104282,Slc39a5
Epas1,0.02510131071493786,Epas1
Mon2,0.025100456392286547,Mon2
Zfp772,-0.025097506991177663,Zfp772
Ubqln4,0.02508913768244492,Ubqln4
Pibf1,-0.025088788240891616,Pibf1
Taf5,-0.02506141714107,Taf5
Adat2,0.02506014790340475,Adat2
Sirt1,0.025041652499361425,Sirt1
Esam,0.025035108097217464,Esam
Il17ra,0.025031222053087172,Il17ra
Rhpn2,0.025028990968695063,Rhpn2
Tent4b,0.025026168314961586,Tent4b
Cxcr4,-0.025024356268295876,Cxcr4
Frat1,0.025022315471282867,Frat1
A1bg,0.025019162370141276,A1bg
Ccdc62,-0.02501335370355563,Ccdc62
Rsl1d1,-0.02501201736909522,Rsl1d1
Naca,-0.02500986794982068,Naca
Stimate,-0.02500091451772255,Stimate
Ppp2r5e,0.024987400615836285,Ppp2r5e
Lars2,0.024977351809514044,Lars2
Rbm48,-0.02496771342006354,Rbm48
Mkrn2,0.024956881791207367,Mkrn2
Bcorl1,0.024955710256694803,Bcorl1
Hexb,0.0249516783380451,Hexb
Wtap,-0.0249447601198531,Wtap
Sp110,-0.024942646562177064,Sp110
Map4k3,0.024934087545839798,Map4k3
Psmb1,-0.024930136826356596,Psmb1
Pheta1,-0.024914020515343027,Pheta1
Nsun4,0.024910498721624798,Nsun4
H2ax,-0.024905410328097843,H2ax
Nanp,0.024884552239040077,Nanp
A430005L14Rik,-0.024880567849975537,A430005L14Rik
Aldh1a1,0.024871981983283258,Aldh1a1
Hs6st1,0.024869341020735618,Hs6st1
Tmem203,-0.024867370573172575,Tmem203
Cacybp,-0.024866023346807733,Cacybp
Vps33b,-0.024865471519014155,Vps33b
Il13ra1,0.024859659830632184,Il13ra1
Trnt1,-0.024859399707641255,Trnt1
Ccdc157,-0.024858906846685472,Ccdc157
Rufy3,-0.024854799972759873,Rufy3
Nelfa,-0.024835049659114754,Nelfa
Snx5,0.024832398520145422,Snx5
Smim12,0.0248263154749593,Smim12
Utp15,0.02481873630767679,Utp15
Rc3h1,0.024818718433167207,Rc3h1
Sfxn1,-0.02481221383647414,Sfxn1
Emc7,-0.024802718237770045,Emc7
Wipf2,0.02480158759175851,Wipf2
Septin8,0.02479987426866446,Septin8
Ier5,0.024799258476462763,Ier5
Plekha2,0.0247866483379743,Plekha2
Tmed8,0.024786167275792106,Tmed8
Commd5,-0.024771370717148987,Commd5
Prim1,-0.024761574313490808,Prim1
Prkx,-0.02475547928923558,Prkx
Pcnp,-0.024751838810607885,Pcnp
Usp34,-0.024746460501962258,Usp34
Lrrfip2,-0.024709096065631996,Lrrfip2
Tnfrsf11b,0.02470652342030553,Tnfrsf11b
Alas1,0.024704295256435343,Alas1
Hacd3,0.024703499530325995,Hacd3
Dph2,-0.024698105757229274,Dph2
Akr1b7,0.02469568184010225,Akr1b7
Fabp4,0.024678271759177348,Fabp4
Tlr3,0.02466934126335114,Tlr3
Riok2,0.024663847463214497,Riok2
Srd5a1,-0.02466039624482481,Srd5a1
Creb3l3,0.024659399236805685,Creb3l3
Sft2d3,-0.02465934084137285,Sft2d3
Plbd2,0.024654642832668664,Plbd2
Hoga1,0.024645253508523434,Hoga1
Ndufs3,-0.02464025710760301,Ndufs3
Cdkn2d,0.02463985294773368,Cdkn2d
Zfp141,-0.024613232043638765,Zfp141
Rasgrp1,0.024605345763013178,Rasgrp1
Pitpnm2,-0.02460013631169284,Pitpnm2
Mbnl2,0.024593839517448826,Mbnl2
Atn1,0.02457647766635945,Atn1
Atp1a2,-0.024572587826128544,Atp1a2
Myct1,0.02456877905892763,Myct1
Mmp19,0.024555751413325954,Mmp19
Coq4,0.02455216339596093,Coq4
Spn,0.024545900979521206,Spn
Eif3h,-0.024544068420074325,Eif3h
Arl3,0.024540527959186705,Arl3
Kctd17,0.02453849812538204,Kctd17
Chsy3,-0.024533442734574758,Chsy3
Foxn3,-0.024532990998649074,Foxn3
Ccnq,-0.02452402360193269,Ccnq
Eml4,0.024519421380793698,Eml4
Atp6v0d1,0.02451937084149854,Atp6v0d1
Asap2,-0.024511268915834983,Asap2
Caap1,-0.024492690004268444,Caap1
Adh5,0.024491040543914027,Adh5
Tex9,-0.02448522358363848,Tex9
Gbp9,0.024465118442697924,Gbp9
Tcf3,0.024460064493259135,Tcf3
Adal,0.024455914682563445,Adal
Rab11fip3,-0.024454156228772075,Rab11fip3
Mmadhc,0.024440273329901688,Mmadhc
Tob1,0.024436183698758794,Tob1
Trpm7,-0.024426586037502335,Trpm7
Selenos,-0.024426120534378096,Selenos
Psat1,0.02442450004203674,Psat1
Actr3,0.024415789249449503,Actr3
Fdx1,0.02441465149330832,Fdx1
Prkrip1,-0.024412226324551606,Prkrip1
Rnft1,-0.0244114244177979,Rnft1
Trmu,-0.024410317362388637,Trmu
Nedd9,0.024408692668958176,Nedd9
Adnp2,0.02440039076699585,Adnp2
Stard7,0.024396625707470934,Stard7
Cisd1,-0.0243916423111942,Cisd1
Naf1,0.02438329418970914,Naf1
Plcb1,0.024375203462135973,Plcb1
St6galnac4,0.02436377016228124,St6galnac4
Brms1l,-0.024363731879178688,Brms1l
Eri3,0.02436216234448582,Eri3
Polr3g,-0.024361543119466745,Polr3g
Large1,0.02435486823286922,Large1
Mpst,0.024351712450818658,Mpst
Slc25a11,0.024341949628094006,Slc25a11
Klhl11,0.02433561908040147,Klhl11
Dnajb9,0.02433142817551412,Dnajb9
Sec16a,0.024318375925867296,Sec16a
Cfhr4,0.0243163045410315,Cfhr4
Cct5,0.024301767047400818,Cct5
Aldh1a7,-0.024297397024994196,Aldh1a7
Rexo2,-0.024296541342198663,Rexo2
Ubxn4,-0.0242903980508422,Ubxn4
Ddx59,0.02428964975430458,Ddx59
Rspo3,-0.024289421337009443,Rspo3
Apol9a,0.02427469850044685,Apol9a
Txnl4b,0.02427184325759051,Txnl4b
Utp25,-0.02426767815509546,Utp25
Zswim1,0.024264915983474567,Zswim1
Rps4x,-0.02425306463976251,Rps4x
Dnttip2,0.024250558529715943,Dnttip2
Zfp54,-0.02424752718274195,Zfp54
Ccdc22,-0.024240623148663678,Ccdc22
Snrpn,0.024240078959630422,Snrpn
Tmtc1,0.02423074651165606,Tmtc1
Chac1,0.02423022901611732,Chac1
Gnmt,0.024226035993333277,Gnmt
Nsfl1c,0.024218244244475665,Nsfl1c
Arrdc1,-0.02421391857486588,Arrdc1
Tuba1c,-0.024208110675358795,Tuba1c
Plcxd2,0.024206064541929403,Plcxd2
Fv1,-0.02420577318770662,Fv1
Pcm1,-0.024195828029180272,Pcm1
Sun1,0.024190251749603355,Sun1
Vkorc1,-0.024180327839390933,Vkorc1
Gclm,0.02417236125739503,Gclm
Mdc1,0.024172040066513346,Mdc1
Zfp51,-0.02416984010265184,Zfp51
Nt5dc1,0.024155918879642475,Nt5dc1
Sema4a,0.02415542816412232,Sema4a
Csf3r,0.024154008351862235,Csf3r
Lsm2,-0.024140271793835013,Lsm2
Sod1,-0.02413977008035141,Sod1
Coq2,-0.024130401640501162,Coq2
Ddx50,0.024123141280439377,Ddx50
Chml,-0.02412234453635282,Chml
Glul,0.024119604369126652,Glul
Dnase1l3,0.024113199807805623,Dnase1l3
Taf12,-0.024112957332780537,Taf12
Mmaa,0.024089885534704817,Mmaa
Zfp74,-0.02408727969617631,Zfp74
Helq,-0.024086449127287194,Helq
Tmem179b,-0.024081667380911855,Tmem179b
Lamtor4,-0.024080932068585498,Lamtor4
Arl13b,-0.02408092203316471,Arl13b
Slc49a4,0.024072373447151567,Slc49a4
Gatad2a,0.02406821091130062,Gatad2a
Zfp952,-0.024050026596410624,Zfp952
Ntaq1,-0.024048178380773378,Ntaq1
Cenpt,-0.02403104627888383,Cenpt
Nipsnap2,-0.024018953860306405,Nipsnap2
Pa2g4,0.024012380677723974,Pa2g4
Amer1,-0.02400579570769038,Amer1
Kif3c,0.024000746735722493,Kif3c
Drosha,0.02399680108352565,Drosha
Vamp2,-0.023995220957769205,Vamp2
Stk3,0.023986821335818635,Stk3
Sppl2a,0.023981955792011275,Sppl2a
Znhit2,-0.02397585524739486,Znhit2
Gba2,-0.02397087604018129,Gba2
Pnpo,0.023962883982246188,Pnpo
Fli1,0.023961804874568175,Fli1
Higd2a,-0.023953041807148415,Higd2a
Kdelr1,0.023942283645246976,Kdelr1
Mrpl28,-0.023932690763546757,Mrpl28
Fbxl4,0.023932458525387095,Fbxl4
Cyp1a2,-0.023930920551458054,Cyp1a2
F3,0.023927570219127146,F3
Rpusd2,0.023926469962477683,Rpusd2
Syne2,-0.023913686620366192,Syne2
B3glct,0.023900539700068862,B3glct
Zw10,-0.02388818314123868,Zw10
Nudt18,0.02388259890404249,Nudt18
Tarbp1,0.023875998699789215,Tarbp1
Tubgcp4,-0.023874447908419947,Tubgcp4
Clcn3,0.023868546261615546,Clcn3
Ngfr,0.02386790799387836,Ngfr
Akr1c12,0.023865655782843307,Akr1c12
Psmf1,0.023859795446321785,Psmf1
Hmg20b,-0.023858280555563983,Hmg20b
Zfp787,-0.02385237024805457,Zfp787
Tcea1,-0.02384918583018675,Tcea1
Eif3d,0.02384365950833372,Eif3d
Plekhh2,-0.02384145469051862,Plekhh2
Ino80b,-0.02384128027575572,Ino80b
Pm20d2,0.023833142876323207,Pm20d2
Tns2,-0.023832986118098774,Tns2
Kctd15,-0.023829261253457853,Kctd15
Cenpc1,-0.02378932797056976,Cenpc1
Ggh,-0.023787451134465194,Ggh
Gde1,0.023787136430683017,Gde1
Zfp982,0.02378123495262428,Zfp982
Fat4,-0.02377011802782578,Fat4
Ubp1,-0.023763437898206848,Ubp1
Plxnb2,0.02376284261318919,Plxnb2
Ptpn23,-0.02373615785437225,Ptpn23
Dync2h1,-0.023725967269462963,Dync2h1
Rps6ka2,0.023721143045873354,Rps6ka2
Gpx7,-0.023720685762810875,Gpx7
Cmtm3,0.02371985388720833,Cmtm3
Gstk1,-0.023719176478584812,Gstk1
Itsn2,-0.023706586873134896,Itsn2
Adamtsl2,0.02369112978966115,Adamtsl2
Abcb4,0.023688308719559705,Abcb4
Tnpo2,-0.023681235777518607,Tnpo2
Ube2w,0.023679886354028904,Ube2w
Zfp764,-0.023679589511817173,Zfp764
Gtf2h3,-0.02367308280333845,Gtf2h3
Tmem175,-0.02367266899903673,Tmem175
Oaf,0.023669178441136418,Oaf
Parp11,0.02366916355276928,Parp11
Ppp1ca,0.023667581169428797,Ppp1ca
Ugt1a6a,0.023664570029914296,Ugt1a6a
Rnf13,0.02366216783511253,Rnf13
Arsk,-0.023656178216281378,Arsk
Fbxo36,0.02365086012077961,Fbxo36
Hars2,-0.023644560458056834,Hars2
Myg1,-0.023639172640490796,Myg1
Mylk,-0.023638459339704515,Mylk
Dad1,-0.023629238844575236,Dad1
Tmem131l,-0.02362666480388503,Tmem131l
Cygb,0.02362182490077578,Cygb
Nuak1,0.023620097667213222,Nuak1
Pear1,-0.023612667979354175,Pear1
Cyp2d22,-0.023606912954066295,Cyp2d22
Hsd17b11,0.02359674933896328,Hsd17b11
Txndc15,0.02358616540670693,Txndc15
P2ry2,-0.02358508650136828,P2ry2
C1ra,0.023581540109790407,C1ra
Hps3,-0.023578540223619777,Hps3
Wdr89,-0.023569770803889133,Wdr89
Cenpf,0.023569362176132716,Cenpf
Alkbh4,-0.023562176410676344,Alkbh4
Rap1gap2,0.02355713830913606,Rap1gap2
Fam210a,0.023536602570981044,Fam210a
Dynll2,0.023534283284180734,Dynll2
Apom,-0.023532576010131447,Apom
Ddx60,-0.023532137400106776,Ddx60
Rtl8b,-0.023530484947273778,Rtl8b
Rps12,-0.023517190616718833,Rps12
Adgre5,0.023502039567437176,Adgre5
Aass,0.023492839749888323,Aass
Hnrnpd,-0.02347978704310815,Hnrnpd
Stard3nl,-0.02347032584425812,Stard3nl
Mrps23,0.023464292882551217,Mrps23
Pex12,0.023462857106761048,Pex12
Sgk3,0.023457253069191494,Sgk3
Slc40a1,0.023445841252101134,Slc40a1
Fcer1g,-0.023430882359708097,Fcer1g
Qprt,0.023423943022430914,Qprt
Ddx51,-0.023423745811962222,Ddx51
Rrp1b,-0.023422843874823678,Rrp1b
Alox12,-0.023419911889551854,Alox12
Dpagt1,0.023395677136715785,Dpagt1
Ube2b,-0.02339456904011181,Ube2b
Tmem134,-0.023393763327126536,Tmem134
Actr2,0.023391960145566184,Actr2
Polr1g,-0.02338807966380784,Polr1g
