shuffle_index,permutation_seed,null_metric
287,287,0.20476190476190478
288,288,0.12268907563025211
289,289,-0.47703081232492994
290,290,-0.17871148459383757
291,291,-0.14985994397759103
292,292,-0.2739495798319328
293,293,0.4434173669467787
294,294,0.08879551820728293
295,295,-0.14173669467787117
296,296,-0.27535014005602243
297,297,-0.12408963585434175
298,298,-0.3789915966386555
299,299,0.07338935574229692
300,300,-0.2142857142857143
301,301,-0.42689075630252105
302,302,-0.00784313725490196
303,303,0.15014005602240896
304,304,-0.42997198879551823
305,305,-0.41456582633053224
306,306,-0.04761904761904762
307,307,-0.2666666666666667
308,308,-0.1369747899159664
309,309,-0.7621848739495799
310,310,0.18179271708683475
311,311,-0.2215686274509804
312,312,-0.53109243697479
313,313,-0.5252100840336135
314,314,0.005042016806722689
315,315,-0.19299719887955183
316,316,-0.4126050420168067
317,317,-0.1980392156862745
318,318,-0.5932773109243699
319,319,-0.014005602240896357
320,320,0.010644257703081233
321,321,-0.21260504201680674
322,322,-0.47955182072829133
323,323,-0.5179271708683474
324,324,0.07787114845938375
325,325,-0.24453781512605044
326,326,-0.16638655462184873
327,327,-0.395798319327731
328,328,-0.06778711484593837
329,329,-0.08431372549019608
330,330,-0.10252100840336134
331,331,-0.6047619047619048
332,332,-0.44369747899159667
333,333,-0.24313725490196078
334,334,-0.2221288515406163
335,335,-0.5280112044817927
336,336,-0.25266106442577035
337,337,-0.28319327731092436
338,338,0.08879551820728293
339,339,-0.4243697478991597
340,340,-0.43277310924369744
341,341,0.0557422969187675
342,342,-0.07899159663865547
343,343,-0.11484593837535015
344,344,-0.5686274509803921
345,345,-0.5305322128851541
346,346,-0.2851540616246499
347,347,0.161624649859944
348,348,-0.16498599439775913
349,349,0.1927170868347339
350,350,0.24565826330532214
351,351,-0.6565826330532214
352,352,0.29551820728291317
353,353,-0.519327731092437
354,354,-0.34873949579831937
355,355,-0.6672268907563026
356,356,0.12156862745098039
357,357,-0.2028011204481793
358,358,-0.1761904761904762
359,359,-0.5599439775910364
360,360,-0.3554621848739496
361,361,-0.6602240896358544
362,362,-0.2246498599439776
363,363,0.10728291316526611
364,364,0.00784313725490196
365,365,-0.1173669467787115
366,366,-0.7588235294117647
367,367,-0.5403361344537816
368,368,0.05238095238095238
369,369,0.565266106442577
370,370,-0.6607843137254902
371,371,-0.5333333333333334
372,372,-0.6366946778711485
373,373,-0.11064425770308124
374,374,-0.06722689075630252
375,375,-0.06834733893557424
376,376,-0.14901960784313728
377,377,-0.36918767507002803
378,378,-0.22549019607843138
379,379,-0.42324929971988795
380,380,-0.46386554621848736
381,381,0.06162464985994398
382,382,-0.4492997198879552
383,383,-0.2750700280112045
384,384,0.17759103641456586
385,385,-0.7859943977591036
386,386,-0.45070028011204477
387,387,0.1619047619047619
388,388,-0.5288515406162465
389,389,-0.42605042016806727
390,390,-0.16918767507002805
391,391,-0.40448179271708684
392,392,-0.6145658263305324
393,393,0.15742296918767507
394,394,-0.6577030812324931
395,395,-0.39495798319327735
396,396,-0.3725490196078432
397,397,-0.34817927170868346
398,398,0.25406162464985993
399,399,0.1907563025210084
400,400,-0.05490196078431373
401,401,-0.35630252100840343
402,402,-0.3719887955182073
403,403,-0.09831932773109245
404,404,-0.5187675070028012
405,405,-0.1568627450980392
406,406,-0.6521008403361345
407,407,-0.4184873949579832
408,408,0.1288515406162465
409,409,-0.29551820728291317
410,410,-0.0946778711484594
411,411,-0.4599439775910365
412,412,0.2459383753501401
413,413,-0.08711484593837535
414,414,-0.16498599439775913
415,415,-0.16722689075630254
416,416,-0.42072829131652667
417,417,-0.24145658263305322
418,418,-0.584593837535014
419,419,-0.396078431372549
420,420,0.20504201680672268
421,421,-0.00028011204481792715
422,422,-0.017647058823529415
423,423,-0.14929971988795518
424,424,-0.2893557422969188
425,425,-0.6837535014005603
426,426,0.21848739495798322
427,427,-0.1173669467787115
428,428,-0.3282913165266107
429,429,-0.10924369747899161
430,430,-0.6098039215686275
431,431,-0.20644257703081234
432,432,-0.1938375350140056
433,433,-0.04201680672268908
434,434,-0.5803921568627451
435,435,-0.34173669467787116
436,436,-0.16386554621848742
437,437,-0.04229691876750701
438,438,-0.4229691876750701
439,439,-0.2361344537815126
440,440,-0.09663865546218488
441,441,-0.27226890756302524
442,442,-0.3812324929971989
443,443,-0.048179271708683476
444,444,-0.33305322128851544
445,445,-0.10784313725490198
446,446,0.28235294117647064
447,447,-0.28655462184873953
448,448,0.05966386554621849
449,449,-0.35602240896358545
450,450,-0.3341736694677871
451,451,-0.025490196078431372
452,452,-0.650700280112045
453,453,-0.6414565826330533
454,454,-0.28431372549019607
455,455,-0.25322128851540615
456,456,0.17591036414565828
457,457,0.14257703081232495
458,458,-0.734453781512605
459,459,-0.41232492997198883
460,460,-0.48655462184873954
461,461,0.23557422969187677
462,462,-0.11568627450980393
463,463,-0.11596638655462184
464,464,-0.0442577030812325
465,465,0.07563025210084034
466,466,-0.22492997198879555
467,467,-0.35714285714285715
468,468,-0.5557422969187675
469,469,-0.026050420168067228
470,470,0.04005602240896359
471,471,0.030252100840336138
472,472,-0.03333333333333334
473,473,-0.1434173669467787
474,474,-0.3887955182072829
475,475,0.08039215686274512
476,476,0.6302521008403362
477,477,-0.47759103641456585
478,478,-0.6114845938375351
479,479,-0.6179271708683473
480,480,-0.0927170868347339
481,481,0.33333333333333337
482,482,-0.5002801120448179
483,483,-0.5585434173669468
484,484,0.5459383753501401
485,485,-0.30420168067226894
486,486,0.17030812324929973
487,487,-0.09019607843137256
488,488,-0.14285714285714288
489,489,-0.36022408963585434
490,490,-0.14481792717086836
491,491,0.05294117647058824
492,492,-0.5689075630252101
493,493,0.27086834733893556
494,494,-0.3137254901960784
495,495,-0.2669467787114846
496,496,-0.19551820728291314
497,497,-0.09523809523809525
498,498,-0.3064425770308124
499,499,0.18067226890756302
